title,author,date,topic,classified_content
A ~50-day view of rising spurts of volatility in the LOWER1SEC FCAS market in South Australia,Paul McArdle,20-08-2025 08:33:00 AM,2025-07-24,"The summary of the news ""A ~50-day view of rising spurts of volatility in the LOWER1SEC FCAS market in South Australia"" posted at 20-08-2025 08:33:00 AM is: This article highlights a prolonged period of rising volatility in the LOWER1SEC FCAS (FFR) market in South Australia over the past approximately 50 days, driven by network outages on the Tailem Bend–Tungkillo 275kV transmission line. The cumulative price for this FCAS commodity has shown a clear upward trend, and administered pricing has continued even after the outage ended on 19 August 2025. The article notes that similar pressure may recur when the next related constraint set ('S-TBTU') returns, indicating ongoing grid instability risks.; Its relevance level is: Level 1 (Most Relevant); Its category is: grid/system instability; Its Timeframe of the event impact on the electricity_market is: Ongoing from approximately early July 2025 to present (20 August 2025) and expected to continue with future outages; Its root_cause is: Network outage on the Tailem Bend–Tungkillo 275kV transmission line; Its accident scale is: Unknown (single transmission line outage); Its dates (if different from the main date; if the same, repeat the same date) is: Main date: 20 August 2025; event period starts approximately 1 July 2025; Its affected region is: South Australia; Its affected key users is: Electricity market participants, particularly those involved in FCAS (frequency control ancillary services) trading; Its cause type is: Network outage (transmission line); Its causes (a summarized list of cause events) is: 1. Network outage on the Tailem Bend–Tungkillo 275kV line; 2. Resulting constraint set 'S-TBTU' leading to market pressure."
"Network outage on Tailem Bend – Tungkillo 275kV line ended Tue 19th Aug, but Administered Pricing Continues into Wed 20th Aug (part 3)",Paul McArdle,20-08-2025 08:09:00 AM,2025-08-19,"The summary of the news ""Network outage on Tailem Bend – Tungkillo 275kV line ended Tue 19th Aug, but Administered Pricing Continues into Wed 20th Aug (part 3)"" posted at 20-08-2025 08:09:00 AM is: A planned outage on one Tailem Bend–Tungkillo 275 kV transmission line ended on Tuesday 19 August 2025, removing the associated “S-TBTU” constraint set that had been driving exceptionally high Lower 1 Second (FFR) FCAS prices in South Australia. The prolonged high prices pushed the cumulative price threshold, triggering administered pricing across all ten FCAS commodities in the SA1 region. Despite the outage ending, the cumulative price sum had not yet fallen below the threshold, prompting AEMO to continue administered pricing into Wednesday 20 August 2025 with a price cap of $600/MWh. The event underscores how a single transmission line outage can cascade into market-wide price controls. Its relevance level is: Level 1. Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: Ongoing from 19 August 2025 (outage end) into 20 August 2025 and until the rolling sum of uncapped prices falls below the cumulative price threshold. Its root_cause is: Outage on one Tailem Bend – Tungkillo 275kV line. Its accident scale is: Unknown. Its dates are: Outage ended 19 August 2025; Administered pricing declared 20 August 2025. Its affected region is: South Australia (SA1 region). Its affected key users are: All market ancillary services participants (FCAS providers and consumers) in SA. Its cause type is: Network outage (transmission line). Its causes are: Outage on Tailem Bend–Tungkillo 275kV line leading to invocation of constraint set S-TBTU, sustained high FFR FCAS prices, cumulative price threshold exceeded, and declaration of administered pricing."
High level view of some contributing factors to 19 August frequency spike,Linton Corbet,19-08-2025 06:21:00 PM,2025-08-19-FreqSpike,"The summary of the news ""High level view of some contributing factors to 19 August frequency spike"" posted at 19-08-2025 06:21:00 PM is: On 19 August 2025, the mainland Australian NEM experienced a significant frequency spike reaching 50.209 Hz (peak) at 12:05, exceeding the normal operating frequency band of 50.15 Hz. Key contributing factors included a sharp drop in solar UIGF from 5,167 MW to 3,406 MW between 11:45 and 11:55 (possibly a data glitch), a smaller wind UIGF dip, and non-conformance notices for some generating units that deviated above their dispatch targets, exacerbating the frequency deviation. The mainland regulation lower requirement was increased to 400 MW (from typical 210 MW), with 50 MW enabled from Tasmania; Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: 19 August 2025, intraday (approximately 11:44 to 12:35). Its root_cause is: A sudden drop in solar generation UIGF combined with unit non-conformance (deviation above targets) led to the frequency spike. Its accident scale is: Major frequency deviation (peak 50.209 Hz, outside NOFB for several minutes). Its dates is: 19-08-2025. Its affected region is: Mainland NEM regions (New South Wales, etc.). Its affected key users is: Generators, system operators, and market participants. Its cause type is: Operational/technical issue (data glitch and generation deviation). Its causes is: 1. Solar UIGF drop from 5,167 MW to 3,406 MW between 11:45 and 11:55. 2. Wind UIGF drop of approximately 100 MW. 3. Non-conformance by some units deviating above dispatch targets. 4. Increased regulation lower requirement to 400 MW on the mainland."
Mainland Frequency Spikes to 50.2 on Tue 19th August 2025,Linton Corbet,19-08-2025 01:48:00 PM,2025-08-19-FreqSpike,"The summary of the news ""Mainland Frequency Spikes to 50.2 on Tue 19th August 2025"" posted at 19-08-2025 01:48:00 PM is: On Tuesday 19 August 2025, a significant frequency deviation occurred on the mainland NEM, peaking above 50.2 Hz between 11:45 and 12:20. AEMO issued Market Notice 128594 at 12:35, invoking constraint set F-MAIN_LREG_0400 at 12:10 to increase FCAS lower regulation requirements and manage frequency. This variation was later cancelled via Notice 128602 at 12:58, with the constraint revoked at 12:45. No root cause was specified in the notice.  
Its relevance level is: Level 1.  
Its category is: grid/system instability.  
Its Timeframe of the event impact on the electricity_market is: Same day (19 August 2025).  
Its root_cause is: Unknown.  
Its accident scale is: Unknown.  
Its dates (if different) is: 19-08-2025.  
Its affected region is: Mainland NEM (Australia, excluding Tasmania).  
Its affected key users is: All grid-connected consumers and generators.  
Its cause type is: Unknown.  
Its causes is: Unknown."
Part 2 with respect to Administered Pricing for Lower 1 second FCAS (and 9 other services) in South Australia,Paul McArdle,18-08-2025 09:59:00 AM,2025-08-16,"The summary of the news ""Part 2 with respect to Administered Pricing for Lower 1 second FCAS (and 9 other services) in South Australia"" posted at 18-08-2025 09:59:00 AM is: The article details the continuation of administered pricing for all FCAS services in South Australia after Lower 1 second FCAS prices drove the cumulative price above the threshold on 17 August 2025. A network outage on the Tailem Bend-Tungkillo 275kV line from 16 August increased local FCAS enablement requirements, while bidding patterns—with loads offering low volumes and batteries offering high prices—further stressed the market. AEMO declared an administered price period starting 0405 hrs on 18 August, capping ancillary service prices at $600/MWh. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its timeframe of event impact on the electricity_market is: 17 August 2025 to 18 August 2025 (with network outage extending to 19 August). Its root_cause is: Network outage on Tailem Bend-Tungkillo 275kV line increasing local Lower 1 second FCAS requirement, combined with limited and high-priced supply from batteries and loads. Its accident scale is: Single 275kV transmission line outage. Its dates are: 16-19 August 2025 (network outage) and 17-18 August 2025 (administered pricing). Its affected region is: South Australia (SA1 region). Its affected key users are: AEMO, market participants including loads (VPPs) and batteries (Lake Bonney, Tailem Bend), and end consumers. Its cause type is: Technical/operational (network outage) and market behavior (bidding strategies). Its causes are: 1) Outage on Tailem Bend-Tungkillo 275kV line. 2) Increased local FCAS enablement requirements due to risk of islanding. 3) Loads offered only ~16 MW at zero price, batteries offered all capacity at high prices near or at market price cap. 4) Cumulative price threshold of $1,823,600 exceeded for Lower 1 second FCAS."
The ‘2025 Victorian Transmission Plan’ released on Sunday 17th August 2025,Paul McArdle,18-08-2025 08:40:00 AM,VicGrid Victorian Transmission Plan,"The summary of the news ""The ‘2025 Victorian Transmission Plan’ released on Sunday 17th August 2025"" posted at 18-08-2025 08:40:00 AM is: VicGrid released the 2025 Victorian Transmission Plan on Sunday 17th August 2025, a 134-page document outlining renewable energy zone expansion and transmission routes in Victoria. The plan includes a six-week consultation period with webinars for community and industry feedback. Multiple news outlets reported that the projected cost of the transmission build has nearly doubled compared to earlier estimates, sparking debate over the true cost of the energy transition.  
Its relevance level is: Level 3 (Less Relevant).  
Its category is: Energy policy.  
Its Timeframe of the event impact on the electricity_market is: Long-term (years), as transmission infrastructure planning and cost increases will influence future electricity prices.  
Its root_cause is: Release of the 2025 Victorian Transmission Plan with revised cost estimates showing a near-doubling of projected expenses.  
Its accident scale is: Unknown.  
Its dates is: 17-08-2025 (plan release) and 18-08-2025 (media coverage and article date).  
Its affected region is: Victoria, Australia.  
Its affected key users is: Electricity consumers, landholders, communities, Traditional Owners, and industry stakeholders.  
Its cause type is: Planning/policy.  
Its causes is: VicGrid finalized transmission routes for renewable energy zones; cost projections increased significantly from earlier drafts; public consultation and media scrutiny followed."
"New ‘lowest ever’ point for ‘Market Demand’ in Queensland, on Sunday 17th August 2025",Paul McArdle,17-08-2025 02:22:00 PM,2025-08-17,"The summary of the news ""New ‘lowest ever’ point for ‘Market Demand’ in Queensland, on Sunday 17th August 2025"" posted at 17-08-2025 02:22:00 PM is: The article reports a new record low for Market Demand in Queensland, reaching 2,962 MW on 17 August 2025, 13 MW lower than the previous record from August 2024, reflecting ongoing demand reduction trends likely driven by high rooftop solar penetration and mild weather conditions.; Its relevance level is: 2. Its category is: market reactions. Its Timeframe of the event impact on the electricity_market is: short-term. Its root_cause is: increased rooftop solar generation and mild weather conditions. Its accident scale is: Unknown. Its dates is: 17-08-2025. Its affected region is: Queensland. Its affected key users is: Unknown. Its cause type is: Unknown. Its causes is: high solar generation, low consumption."
Administered pricing for FCAS in South Australia from 05:20 on Sunday 17th August 2025 (part 1),Paul McArdle,17-08-2025 12:53:00 PM,2025-08-17,"The summary of the news ""Administered pricing for FCAS in South Australia from 05:20 on Sunday 17th August 2025 (part 1)"" posted at 17-08-2025 12:53:00 PM is: On 17 August 2025, the Australian Energy Market Operator (AEMO) declared an administered price period for all 10 Frequency Control Ancillary Services (FCAS) in the South Australia (SA1) region, effective from 05:20. This was triggered because the rolling sum of uncapped market ancillary Lower 1 Second services prices over the previous 2016 trading intervals exceeded the cumulative price threshold of $1,823,600. An administered price cap of $600/MWh was applied to all FCAS prices in SA1 for the remainder of the trading day. The notice did not specify the underlying cause of the high FCAS prices; Its relevance level is: Level 2. Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: 17 August 2025 from 05:20 to end of trading day. Its root_cause is: Lower 1 Second FCAS service prices in SA1 region exceeded the cumulative price threshold of $1,823,600 over the preceding 2016 trading intervals. Its accident scale is: Unknown. Its dates is: 17-08-2025. Its affected region is: South Australia (SA1 region). Its affected key users is: AEMO, market participants in SA1 (FCAS providers and consumers). Its cause type is: Market mechanism (administered price cap triggered by cumulative price threshold). Its causes is: High spot prices for Lower 1 Sec FCAS commodity; cumulative sum of uncapped prices reached the cumulative price threshold."
"A 292MW drop in ‘Market Demand’ in Tasmania, on Saturday 16th August 2025",Paul McArdle,16-08-2025 02:36:00 PM,2025-08-16,"The summary of the news ""A 292MW drop in ‘Market Demand’ in Tasmania, on Saturday 16th August 2025"" posted at 16-08-2025 02:36:00 PM is: On 16 August 2025, an unplanned outage of the Basslink interconnector caused a 292 MW drop in Tasmanian Market Demand (approximately 30% of the region's demand) at the 14:15 dispatch interval, leading to frequency spikes to about 50.10 Hz and significant gyrations in FCAS prices. AEMO issued market notice MN128546 at 14:33 confirming the unplanned Basslink outage and invoking constraint set I-BL_ZERO.  
Its relevance level is: Level 1 (Most Relevant).  
Its category is: grid/system instability.  
Its Timeframe of the event impact on the electricity_market is: Immediate (dispatch intervals from 14:10 to 14:20 on 16 August 2025, with ongoing constraint set invoked).  
Its root_cause is: Unplanned outage of the Basslink interconnector.  
Its accident scale is: 292 MW drop (approximately 30% of Tasmanian Market Demand).  
Its dates (if different from the main date; if the same, repeat the same date) is: 16-08-2025.  
Its affected region is: Tasmania (and by interconnection, Victoria).  
Its affected key users is: Wholesale electricity market participants (including generators, retailers, and AEMO).  
Its cause type is: Unplanned outage (equipment/transmission failure).  
Its causes (a summarized list of cause events) is: Basslink interconnector unplanned outage at 14:09 hrs on 16 August 2025."
"Eraring Power Station in the news, again … might stay open (even) longer",Paul McArdle,15-08-2025 06:31:00 PM,2025-08-14,"The summary of the news ""Eraring Power Station in the news, again … might stay open (even) longer"" posted at 15-08-2025 06:31:00 PM is: Origin Energy’s annual results and investor presentation rekindle discussion about extending the operation of the Eraring coal-fired power station beyond its previously slated closure on 19 August 2025, highlighting the deep uncertainties in Australia’s energy transition, a slowdown in clean energy investment, and the reliance on government-backed capacity schemes amid concerns over supply reliability and market stability.  
Its relevance level is: Level 1 (Most Relevant).  
Its category is: coal-fired policies.  
Its Timeframe of the event impact on the electricity_market is: ongoing and future (from August 2025 onward, pending final decision).  
Its root_cause is: uncertainties in coal plant retirement timelines, lack of sufficient replacement generation, and policy/regulatory gaps leading to an investment drought.  
Its accident scale is: Unknown.  
Its dates (if different from the main date; if the same, repeat the same date) is: 15-08-2025 (post date), 14-08-2025 (Origin annual results release), 19-08-2025 (original closure date).  
Its affected region is: Australia, primarily New South Wales (Eraring Power Station).  
Its affected key users is: electricity consumers, energy retailers, grid operators (AEMO), and large industrial users.  
Its cause type is: policy/regulatory/economic.  
Its causes (a summarized list of cause events) is: (1) Origin Energy’s annual report signals potential extension of Eraring’s operation; (2) previous closure date of 19 August 2025 approaches; (3) slow large‑scale renewable and storage investment (Clean Energy Council report); (4) government Capacity Investment Scheme influencing decisions; (5) Nelson Review recommendations on energy market reform; (6) historical operational incidents (e.g., 2016 planned outage, 2023 low system strength, 2024 simultaneous unit trips)."
Submissions due today (Thu 14th Aug 2025) on the AEMC draft report ‘Review of WDRM’,Paul McArdle,14-08-2025 08:55:00 AM,2022-04-14 expand eligibility WDRM rule change request,"The summary of the news ""Submissions due today (Thu 14th Aug 2025) on the AEMC draft report ‘Review of WDRM’"" posted at 14-08-2025 08:55:00 AM is: The article reports that the Australian Energy Market Commission (AEMC) released a draft report on 10 July 2025 reviewing the Wholesale Demand Response Mechanism (WDRM), with two draft recommendations: to continue operating the WDRM and to initiate a rule change to expand eligibility. Submissions on the draft report were due on 14 August 2025. The author expresses skepticism about the scheme's effectiveness, noting that despite a recent 33% increase in registered capacity to 92MW, the WDRM has delivered minimal results over four years while incurring costs and introducing a permanent Tripwire #3 in AEMO’s Market Management System. The article questions whether the expansion is a genuine improvement or a superficial boost to make the program appear successful.; Its relevance level is: Level 3 (Less Relevant).; Its category is: Energy policy.; Its Timeframe of the event impact on the electricity_market is: Future policy implementation (no immediate market impact).; Its root_cause is: AEMC draft report and rule change request to expand WDRM eligibility.; Its accident scale is: Unknown.; Its dates is: 14-08-2025.; Its affected region is: Australia (National Electricity Market).; Its affected key users is: Wholesale demand response participants and potentially electricity consumers.; Its cause type is: Policy review.; Its causes is: AEMC draft report recommending WDRM continuation and eligibility expansion, with submissions closing on 14 August 2025."
Turbine availability at Bulgana wind farm,Linton Corbet,13-08-2025 09:39:00 AM,2025-05-28 turbine fire at Bulgana Wind Farm,"The summary of the news ""Turbine availability at Bulgana wind farm"" posted at 13-08-2025 09:39:00 AM is: A fire in a turbine nacelle at Victoria's Bulgana Wind Farm on 28 May 2025 caused a full site shutdown, with elements available dropping to zero. Gradual recovery began on 8 June, and typical availability above 45 elements was not regained until 27 June. By August 2025, availability fluctuated around 40-45 of 56 turbines, and after the acquisition by HMC Capital on 4 August, 51 turbines were operational with the rest expected to return within two months. The event highlighted generator outage transparency via AEMO's ELAV dataset.; Its relevance level is: Level 1 (Most Relevant).; Its category is: turbine/generator failures.; Its Timeframe of the event impact on the electricity_market is: From 28 May 2025 onward, with full shutdown lasting about two weeks and reduced availability persisting for months, still not fully resolved as of August 2025.; Its root_cause is: Fire in the nacelle of one turbine (exact cause not specified).; Its accident scale is: One turbine fire and blade loss, entire 204 MW wind farm temporarily inoperable, with partial recovery ongoing.; Its dates is: 28-05-2025 (event date), news posted 13-08-2025.; Its affected region is: Bulgana Wind Farm, Victoria, Australia.; Its affected key users is: Australian Energy Market Operator (AEMO), electricity market participants, and consumers relying on renewable generation; also HMC Capital as new owner.; Its cause type is: Technical failure (fire).; Its causes is: Fire in nacelle; blade fell; exact cause unknown."
Submissions closing tomorrow (Wed 13th Aug 2025) to AEMO consultation on ‘Primary Frequency Response Test Guidelines for Semi-Scheduled Plant’,Paul McArdle,12-08-2025 03:55:00 PM,Obligations of Semi-Scheduled Units,"The summary of the news ""Submissions closing tomorrow (Wed 13th Aug 2025) to AEMO consultation on ‘Primary Frequency Response Test Guidelines for Semi-Scheduled Plant’"" posted at 12-08-2025 03:55:00 PM is: The article reminds that submissions to AEMO's consultation on Primary Frequency Response Test Guidelines for Semi-Scheduled Plant close on 13 August 2025, highlighting that draft report and guidelines were released in early July 2025 and many may have missed the deadline. Its relevance level is: Level 2. Its category is: grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Medium-term (post-consultation implementation). Its root_cause is: AEMO's initiative to define standardised test procedures for primary frequency response from semi-scheduled generators to ensure grid reliability. Its accident scale is: Unknown. Its dates is: 12-08-2025 (post date), submission deadline 13-08-2025. Its affected region is: Australian National Electricity Market (NEM). Its affected key users is: Semi-scheduled power plant operators, AEMO, and market participants. Its cause type is: Regulatory process. Its causes is: AEMO released draft Primary Frequency Response Test Guidelines; consultation period ending with deadline for submissions on 13 August 2025."
Basslink flows over the past 18 days,Paul McArdle,12-08-2025 03:35:00 PM,2025-08-12,"The summary of the news ""Basslink flows over the past 18 days"" posted at 12-08-2025 03:35:00 PM is: The article reports that Basslink interconnector flows have shifted following the end of an agreement on 30 June 2025, leading to the rare dispatch of the Tamar Valley CCGT gas plant for the first time in a year. A chart from ez2view’s Trends Engine illustrates the recent trend of Basslink flow and price differential over the past 18 days, reflecting the market impact of the contractual change.; Its relevance level is: Level 2 (Relevant).; Its category is: market reactions.; Its Timeframe of the event impact on the electricity_market is: From 30 June 2025 onwards, with notable changes observed in the 18-day period prior to 12 August 2025.; Its root_cause is: End of the Basslink agreement on 30 June 2025.; Its accident scale is: Unknown (no accident).; Its dates are: 30 June 2025 (agreement end) and 25 July – 11 August 2025 (observed flows).; Its affected region is: Tasmania and Victoria (Basslink interconnection region of the National Electricity Market).; Its affected key users is: Electricity market participants including generators, retailers, and consumers in Tasmania and Victoria.; Its cause type is: Contractual/regulatory.; Its causes (a summarized list of cause events) is: 1. Expiration of the Basslink flow agreement on 30 June 2025. 2. Subsequent shift in interconnector flows and price differentials. 3. Resulting dispatch of Tamar Valley CCGT for the first time in a year."
Tamar Valley CCGT gets a run (late Monday 11th August 2025),Paul McArdle,12-08-2025 09:03:00 AM,2025-08-11,"The summary of the news ""Tamar Valley CCGT gets a run (late Monday 11th August 2025)"" posted at 12-08-2025 09:03:00 AM is: The Tamar Valley CCGT unit (TVCC201) in Tasmania started up on Monday 11 August 2025 at 21:21 NEM time for the first time since a period of operation in June–August 2024, a rare event driven partly by the extended outage of Reece Unit 2 (a hydro generator) and other market factors; the unit is expected to be available until at least 18 August 2025. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: 11 August 2025 to 18 August 2025. Its root_cause is: Extended outage of Reece Unit 2 (hydro generator) combined with other market factors. Its accident scale is: Single unit outage (Reece Unit 2). Its dates (if different from the main date) is: 11-08-2025. Its affected region is: Tasmania, Australia. Its affected key users is: Unknown. Its cause type is: Generator failure/outage. Its causes is: Extended outage of Reece Unit 2; Hydro Tasmania's earlier planned run of Tamar Valley CCGT in July 2025 did not materialize, but current startup is partly attributed to the hydro outage."
Commencement of (testing) operations at Hunter (Kurri Kurri) GT in NSW,Paul McArdle,11-08-2025 08:44:00 AM,2025-07-27,"The summary of the news ""Commencement of (testing) operations at Hunter (Kurri Kurri) GT in NSW"" posted at 11-08-2025 08:44:00 AM is: The article reports that the Hunter Power Project (Kurri Kurri) in NSW, a 660 MW open-cycle gas turbine plant built by Snowy Hydro, began testing operations with its first unit (HUNTER1) observed generating power on 27 July 2025, bidding down to –$1,000/MWh during overnight test runs. The second unit (HUNTER2) had not yet started as of the report. The testing phase follows a first fire milestone on 7 July 2025 and gas testing from 21 July 2025, with full operations expected within months after commissioning. The project, initially announced in 2021, is designed to provide fast-start on-demand capacity to the National Electricity Market (NEM), with an extended timeline due to gas pipeline delays. Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its Timeframe of the event impact on the electricity_market is: Ongoing from July 2025 (short to medium term as testing progresses to full commercial operation). Its root_cause is: Commissioning of a new gas-fired power station to increase generation capacity in NSW. Its accident scale is: Unknown (no accident reported). Its dates (if different from the main date; if the same, repeat the same date) is: 27 July 2025 (first observed output). Its affected region is: New South Wales, Australia (part of the NEM). Its affected key users is: Electricity market participants and consumers in NSW and the broader NEM. Its cause type is: Planned commissioning. Its causes (a summarized list of cause events) is: Completion of construction, first fire on 7 July 2025, gas testing recommencement on 21 July 2025, and first observed output on 27 July 2025."
Reece Unit 1 returns to service after outage (coincident with fire onsite) … but Unit 2 outage lengthens,Paul McArdle,09-08-2025 12:33:00 PM,2025-08 outage at Reece Power Station,"The summary of the news ""Reece Unit 1 returns to service after outage (coincident with fire onsite) … but Unit 2 outage lengthens"" posted at 09-08-2025 12:33:00 PM is: Reece Power Station’s Unit 1, which experienced a fire and subsequent outage, returned to full service on the evening of 8 August 2025, while Unit 2’s forced outage was extended to a partial return of 80 MW on 8 November 2025, with full restoration not expected until 2027, causing a short-lived forecast LOR1 in Tasmania that was later rescinded. Its relevance level is: Level 1. Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: from early August 2025 to at least November 2025 (and possibly beyond for full availability). Its root_cause is: fire onsite at the hydro station and subsequent equipment damage or failure. Its accident scale is: Unknown. Its dates is: August 2025 (Unit 1 outage ended 8 August; Unit 2 outage extended from earlier dates to 8 November 2025). Its affected region is: Tasmania (TAS region) of the Australian National Electricity Market (NEM). Its affected key users is: Hydro Tasmania (operator), AEMO (market operator), and Tasmanian electricity consumers. Its cause type is: forced outage. Its causes is: fire at Reece Power Station coincident with Unit 1 trip; equipment issues leading to extended unavailability of Unit 2."
Recapping operations at Waratah BESS (including enablement for SIPS) … to August 2025,Paul McArdle,08-08-2025 12:31:00 PM,2025-08-01,"The summary of the news ""Recapping operations at Waratah BESS (including enablement for SIPS) … to August 2025"" posted at 08-08-2025 12:31:00 PM is: The article recaps the operational history of the Waratah Battery Energy Storage System (BESS) up to August 2025, focusing on the enablement of the System Integrity Protection System (SIPS) by TransGrid on 1 August 2025, which allows the battery to provide grid support under System Normal conditions to facilitate more variable renewable energy generation. It also notes that the battery’s peak discharge to date was 369 MW (under half its 850 MW capacity), and discusses project delays including a March 2025 adjustment proposal due to delayed commercial operation, the June 2025 Chapter 11 bankruptcy of battery supplier Powin, and the context of Eraring Power Station’s delayed closure. Its relevance level is: 1. Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: from 1 August 2025 onward. Its root_cause is: need to enhance grid stability and accommodate higher variable renewable energy (VRE) penetration. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) are: 01-08-2025 (SIPS enablement), 08-08-2025 (article post date). Its affected region is: New South Wales, Australia. Its affected key users are: NEM operators, TransGrid, Akaysha Energy, and electricity consumers in NSW. Its cause type is: operational commissioning and grid support enhancement. Its causes (a summarized list of cause events) are: project commissioning delays, Powin bankruptcy, transformer issues (alluded to in article), and the need to manage grid stability risks from increasing VRE generation."
Would it even be possible – to operate the NEM to achieve 82% renewable energy in 2030 (if the Semi-Scheduled category continues in its current form)?,Paul McArdle,07-08-2025 10:52:00 AM,Is the Semi-Scheduled Category Sustainable or Scalable?,"The summary of the news ""Would it even be possible – to operate the NEM to achieve 82% renewable energy in 2030 (if the Semi-Scheduled category continues in its current form)?"" posted at 07-08-2025 10:52:00 AM is: The article questions the sustainability and scalability of the Semi-Scheduled category in Australia’s National Electricity Market (NEM) as a pathway to 82% renewable energy by 2030, highlighting growing concerns about the category’s design—where units are loosely bound to their dispatch targets—leading to increasing aggregate raw off-target (overs and unders) that must be compensated by scheduled resources, particularly for frequency control. The author cites previous analyses (GenInsights21, GRC2018) showing a trend of frequency disruptions from collective VRE underperformance, and notes that while the Nelson Review draft report assumes semi-scheduled units pose no problem, the author warns of potential grid stability challenges at certain times, especially as the share of semi-scheduled energy far exceeds scheduled resources by 2050. The piece calls for deeper analysis, possibly suggesting restricting new entries to the semi-scheduled category or requiring full hybrid registration. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: Long-term (2030 and beyond), with ongoing gradual degradation of grid stability and frequency performance. Its root_cause is: The design of the Semi-Scheduled category that allows units to deviate from their dispatch targets except during Semi-Dispatch Cap periods, incentivizing inaccurate self-forecasting and collective underperformance, thereby increasing reliance on scheduled resources for frequency regulation. Its accident scale is: Unknown (no specific accident reported; systematic operational risk). Its dates (if different from the main date; if the same, repeat the same date) is: 07-08-2025. Its affected region is: National Electricity Market (NEM) in Australia. Its affected key users is: Australian Energy Market Operator (AEMO), semi-scheduled VRE generators (wind and solar), scheduled generators providing frequency control, market participants, and grid operators. Its cause type is: Regulatory/operational design issue. Its causes (a summarized list of cause events) is: 
1. Semi-Scheduled units are not required to strictly follow their UIGF target except during Semi-Dispatch Cap periods, leading to loose compliance.
2. Self-forecasters can game the system, further increasing deviations.
3. Growing penetration of variable renewable energy (VRE) under the semi-scheduled category without corresponding firming or strict dispatch obligations.
4. Collective underperformance of semi-scheduled units causes frequency disruptions that must be counteracted by scheduled resources via Regulation FCAS."
"Video recording of presentation by the Nelson Review panel (on Wed 6th Aug 2025), hosted by The Energy, available now",Paul McArdle,07-08-2025 08:42:00 AM,2024-11 beginning Nelson Review,"The summary of the news ""Video recording of presentation by the Nelson Review panel (on Wed 6th Aug 2025), hosted by The Energy, available now"" posted at 07-08-2025 08:42:00 AM is: The article announces the availability of a video recording of a webinar hosted by The Energy on Wednesday 6th August 2025, shortly after the release of the draft report from the Nelson Review panel. The webinar featured the full panel and other contributors, discussing the draft report’s implications, including new obligations and market share guardrails for large power companies. The piece directs readers to subscribe to The Energy for further details and notes that independent analysis (outside of WattClarity) is forthcoming. Its relevance level is: Level 3 (Less Relevant). Its category is: energy policy. Its Timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Unknown. Its accident scale is: Unknown. Its dates is: 06-08-2025. Its affected region is: Unknown. Its affected key users is: Unknown. Its cause type is: Unknown. Its causes is: Unknown."
"Draft Report from the ‘Nelson Review’ Panel is released, on Wednesday 6th August 2025",Paul McArdle,06-08-2025 07:52:00 AM,2024-11 beginning Nelson Review,"The summary of the news ""Draft Report from the ‘Nelson Review’ Panel is released, on Wednesday 6th August 2025"" posted at 06-08-2025 is: The Nelson Review panel released its draft report on 6 August 2025, accompanied by a consultation document; the report is accessible from the Federal DCCEEW website, with public consultation open until 17 September 2025. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term (policy outcome uncertain, but review may influence future market rules). Its root_cause is: Government-commissioned review of National Electricity Market (NEM) design initiated in November 2024. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) is: 06-08-2025. Its affected region is: Australia (National Electricity Market). Its affected key users is: Policymakers, market participants, and energy stakeholders. Its cause type is: Policy review. Its causes (a summarized list of cause events) is: Release of draft report by the Nelson Review panel; commencement of 6-week public consultation period."
