title,author,date,topic,classified_content
Trended daily aggregate wind output since January 2010,Paul McArdle,29-06-2020 02:59:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""Trended daily aggregate wind output since January 2010"" posted at 29-06-2020 02:59:00 PM is: The article discusses trends in aggregate wind production since 2010, noting that despite increased capacity, the growth in output has not mirrored this, due to factors like commissioning delays, real-world operational challenges, and penalties affecting wind farms. It highlights the widening gap between peak output and installed capacity, issues with negative pricing, and constraints impacting generation. Nonetheless, increased diversity in sources has reduced the frequency of rock-bottom output levels, though low output events still occur. Additionally, lulls in wind generation have been identified as occurring 24 hours apart.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity market is: Long-term since observations span back to January 2010. Its root cause is: Operational challenges and market conditions impacting wind farm utilization. Its accident scale is: None. Its dates are: 19th April 2020 and 11th June 2020 (notable low output days); main article date is the same. Its affected region is: Northern and Southern Australia (focusing on the National Electricity Market zones). Its affected key users are: Wind farm operators and energy market stakeholders. Its cause type is: Market and operational conditions. Its causes are: Commissioning delays, simplistic modeling vs. real-world complexities, negative pricing leading to curtailment, system strength constraints, and increased operational diversity."
AER releases Issues Paper on proposed rule change(s) for Semi-Scheduled generators,Paul McArdle,28-06-2020 05:12:00 PM,Energy Transition,"The summary of the news ""AER releases Issues Paper on proposed rule change(s) for Semi-Scheduled generators"" posted at 28-06-2020 05:12:00 PM is: The Australian Energy Regulator (AER) has released an Issues Paper to initiate discussions on potential rule changes concerning the operation of Semi-Scheduled generators in the electricity dispatch process. This move stems from the recognition that the current process is not sustainable or scalable. Concerns highlighted include behaviors like those observed at the Lake Bonney 2 Wind Farm. A forum to discuss these issues is scheduled for 2nd July, with submissions due by 22nd July, potentially influencing future rule changes at the AEMC; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Long-term (as it involves policy discussions and changes). Its root cause is: The need for a more sustainable and scalable system for semi-scheduled generators. Its accident scale is: Unknown. Its dates are: 28-06-2020, 24-06-2020, 2-07-2020, 22-07-2020. Its affected region is: Australia (implied by the AER and AEMC involvement). Its affected key users are: Unknown. Its cause type is: Policy/Regulatory. Its causes are: Sustainability and scalability concerns, previous generator behavior, and statistical analyses highlighting issues."
Why controlling residential solar inverters is more complicated than it appears,Joseph Kassouf,22-06-2020 11:38:00 AM,Energy Transition,"The summary of the news ""Why controlling residential solar inverters is more complicated than it appears"" posted at 22-06-2020 11:38:00 AM is: The article discusses the complexities involved in controlling residential solar inverters to enhance integration of distributed energy resources (DERs) such as solar panels and batteries into the grid. SwitchDin experiences challenges due to a lack of standardized communication protocols among inverter manufacturers and widespread variations in implementation. Control of inverters involves overcoming hurdles like proprietary protocols, write cycle limits on control registers, varying control capabilities, and the logistical challenges of updating firmware. The article emphasizes the importance of establishing coordination across the energy system to maximize the benefits of DERs, exploring both hardware and cloud API integrations. Initiatives like the ARENA-backed evolve project aim to implement coordination, addressing both network and market needs, which includes considerations for fairness and management of prosumer assets. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term as it relates to ongoing integration efforts. Its root_cause is: Complexity and lack of standardization in inverter communications and control protocols. Its accident scale is: Unknown as no specific accident is reported. Its dates are: 22-06-2020 (same as the main date). Its affected region is: Australia. Its affected key users are: Residential solar PV system owners. Its cause type is: Technical and policy-related. Its causes are: A lack of standard communication protocols, proprietary communication methods, firmware updating challenges, and diverse inverter capabilities."
DER Visibility and Monitoring Best Practice Guide – real time data is key to industry growth,Stefan Jarnason,22-06-2020 11:03:00 AM,Energy Transition,"The summary of the news ""DER Visibility and Monitoring Best Practice Guide – real time data is key to industry growth"" posted at 22-06-2020 11:03:00 AM is: The energy industry is swiftly transitioning into a distributed electricity network primarily driven by increased consumer demand for Distributed Energy Resources (DER) like rooftop solar and the growing prevalence of renewables as the least expensive energy source. With a forecast that 45% of generation will be behind the meter by 2030 in Australia, the lack of DER visibility is hindering efficient grid integration. A new DER Visibility and Monitoring Best Practice Guide promises to address this by detailing the necessary data for increasing DER deployment while maintaining grid reliability and promoting renewable energy. Developed over a year by industry leaders, this voluntary guide aligns with various initiatives spearheaded by AEMO and lays out static and dynamic data requirements to ensure minimal data collection for maximum benefit. These developments are projected to facilitate equitable DER increases, enhance DER quality, and bolster consumer confidence. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Over the next decade, until 2030. Its root_cause is: Transformation to a distributed electricity network driven by DER growth and renewable adoption. Its accident scale is: Unknown. Its dates are: 22-06-2020 11:03:00 AM. Its affected region is: Australia. Its affected key users are: Energy industry stakeholders and energy consumers. Its cause type is: Structural transformation in the energy sector. Its causes are: Increased consumer demand for DERs like rooftop solar, the rise of renewables as lowest-cost generation options, limited real-time data visibility of existing DERs."
AEMO releases its ‘2019-20 NEM Summer Operations Review Report’,Paul McArdle,22-06-2020 09:38:00 AM,Summer 2019-20 in the NEM,"The summary of the news ""AEMO releases its ‘2019-20 NEM Summer Operations Review Report’"" posted at 22-06-2020 09:38:00 AM is: The AEMO has released its Summer Operations Review Report, shedding light on the challenging summer of 2019-20 in Australia’s National Electricity Market (NEM). This period was marked by extreme weather events, including bushfires, which led the AEMO to intervene 178 times, as well as high temperatures that impacted solar and wind energy outputs. These stressors pushed the grid to its limits, highlighting the critical issues that need to be addressed in the ongoing energy transition. The report emphasizes the necessity of learning from these events to mitigate future risks amidst broader societal impacts such as COVID-19.; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Summer 2019-20. Its root_cause is: Extreme weather events, including bushfires and high temperatures. Its accident scale is: Unknown. Its dates are: 22-06-2020. Its affected region is: National Electricity Market, Australia. Its affected key users are: AEMO and electricity consumers. Its cause type is: Environmental. Its causes are: Extreme weather, bushfires, high-temperature impacts on generation supply technology."
What’s been happening with Bald Hills Wind Farm,Paul McArdle,12-06-2020 08:00:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""What’s been happening with Bald Hills Wind Farm"" posted at 12-06-2020 08:00:00 PM is: The article discusses two significant changes in the Bald Hills Wind Farm's output over an 18-month period, with a sharp decline in performance starting in late September 2019 and notably reduced output from early June 2020, where output barely exceeded 0MW. While the registered participant, Alinta Energy Retail Sales Pty Ltd, has been bidding the plant at the market price floor (-$1,000/MWh), the cause of the reduced output remains unclear, with possibilities including physical plant limitations or environmental conditions. Observations regarding bid behavior and operation of the Automatic Wind Energy Forecasting System (AWEFS) were discussed, but no definitive conclusion regarding the low output was reached. The output began to recover on June 13th. Its relevance level is: Level 1 (Most Relevant). Its category is: Turbine/generator failures. Timeframe of the event impact on the electricity_market is: 18 months. Root_cause is: Unknown, potentially physical plant limitations or environmental conditions. Accident scale is: Unknown. Dates are: September 2019 - June 2020, with a notable change on 31st May 2020. Affected region is: Victoria, Australia. Affected key users are: Unknown. Cause type is: Technical/Environmental. Causes are: Reduction in output potentially due to plant limitations or environmental conditions, unexplained bidding behavior, and the workings of AWEFS not fully transparent."
The rise of the ‘Negawatt Factory’?,Paul McArdle,10-06-2020 10:08:00 PM,2021-10-24 commencement WDRM,"The summary of the news ""The rise of the ‘Negawatt Factory’?"" posted at 10-06-2020 10:08:00 PM is: The article discusses the anticipated final rule determination from the Australian Energy Market Commission (AEMC) regarding the 'Negawatt Dispatch Mechanism,' which is expected on 11th June. This mechanism aims to integrate demand response into the energy market by promoting 'Negawatt Factories.' The author examines potential issues with the proposed rule changes, expressing concerns about the possibility of market manipulation due to intangible and unmeasurable new commodities like 'ghost electrons' and 'imaginary Negawatts.' The discussion also highlights possible pitfalls in the design of incentive structures and the potential mismatch between intent and outcomes. The author stresses the importance of a clear transition path to a properly functioning two-sided market as part of future energy reforms.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: The new mechanism is set to commence on 1st October 2021. Its root_cause is: Introduction of the Negawatt Dispatch Mechanism by the AEMC. Its accident scale is: Unknown. Its dates are: New rule determination expected on 11th June 2020; the mechanism to commence on 1st October 2021. Its affected region is: The National Electricity Market (NEM) of Australia. Its affected key users are: Energy users engaged in demand response programs. Its cause type is: Regulatory change. Its causes are: Establishment of a new demand response mechanism, introduction of intangible commodities, potential for market manipulation, and the need for a transition to a two-sided market."
‘Dunkelflaute’ Down Under,Paul McArdle,10-06-2020 04:18:00 PM,Winter 2020 in the NEM,"The summary of the news ""'Dunkelflaute' Down Under"" posted at 10-06-2020 04:18:00 PM is: The article discusses a significant energy market event that occurred on the evening of June 9, 2020, in the National Electricity Market (NEM) in Australia. Due to a significant drop in output from intermittent renewable sources like wind and solar, along with a high demand of 30,000 MW, electricity prices spiked across the mainland NEM regions. This situation, termed 'dunkelflaute' or 'a dark lull,' underscores the challenges of relying heavily on renewables during times of low renewable energy generation. The article highlights the need for strategic demand response and improved grid reliability as crucial elements for future energy stability. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its timeframe of the event impact on the electricity market is: Short-term (9-11 June 2020). Its root cause is: Low renewable energy output and high demand. Its accident scale is: Not applicable. Its dates are: 9 June 2020. Its affected region is: Mainland regions of the NEM in Australia. Its affected key users are: Residential and commercial electricity consumers. Its cause type is: Natural/climatic conditions. Its causes are: Low wind and solar output, high electricity demand, inadequate supply-demand balance."
Why Have Home Battery Forecasts Been Staggeringly Wrong For Years?,Ronald Brakels,10-06-2020 02:51:00 PM,Areas of deeper analysis,"The summary of the news ""Why Have Home Battery Forecasts Been Staggeringly Wrong For Years?"" posted at 10-06-2020 02:51:00 PM is: The article examines why predictions about home battery uptake in Australia were overly optimistic, highlighting that financial analysts in 2016 expected far greater adoption by 2020. Despite high electricity prices and subsidies, only 73,000 home batteries were installed, significantly below forecasts. The main reason cited for the missed predictions is that home batteries, even with potential savings from Virtual Power Plants, don’t yet pay for themselves for the average household. Causes of prediction errors include techno-optimism, reactions to anti-renewable sentiment, and deliberate market strategies. Analysts overestimated market growth without considering that each price decrease did not significantly expand the market. The uptake of batteries will depend on them becoming a cost-effective solution, a development that has not yet been realized. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Long term (beyond 2020 until batteries become cost-effective). Its root cause is: Financial analysts' overly optimistic predictions on market adoption rates and economic feasibility. Its accident scale is: Unknown. Its dates are: October 6, 2020. Its affected region is: Australia. Its affected key users are: Residential electricity consumers. Its cause type is: Prediction error due to market misjudgment. Its causes are: Home batteries not currently paying for themselves, techno-optimism, market reaction to anti-renewables sentiment, and deliberate market strategy."
Looking gloomy at Oakey 2 Solar Farm again?,Paul McArdle,09-06-2020 07:15:00 PM,Areas of deeper analysis,"The summary of the news ""Looking gloomy at Oakey 2 Solar Farm again?"" posted at 09-06-2020 07:15:00 PM is: The Oakey 2 Solar Farm has faced significant operational challenges due to extreme weather events, including storms in October 2018 and January 2020, causing substantial damage and delays in commissioning. These setbacks have limited the plant's output until recently and have also impacted the farm's valuation. The farm's operational history highlights the complexities of renewable energy infrastructure under extreme conditions and grid compliance requirements.; Its relevance level is: Level 1. Its category is: Extreme weather. Its Timeframe of the event impact on the electricity_market is: Long-term, given structural damage and commissioning delays. Its root_cause is: Storm damage during construction and subsequent grid compliance issues. Its accident scale is: Significant damage affecting approximately 15% of the site in January 2020. Its dates are: 25th October 2018; January 2020. Its affected region is: Queensland, Australia. Its affected key users are: Renewable energy market stakeholders and investors. Its cause type is: Environmental and regulatory. Its causes are: High wind speeds causing ""torsional galloping,"" storm-induced physical damage, and grid compliance issues delaying full operations."
Feedback we have received about the 2019 edition of our Generator Statistical Digest,Dan Lee,08-06-2020 10:51:00 AM,Areas of deeper analysis,"The summary of the news ""Feedback we have received about the 2019 edition of our Generator Statistical Digest"" posted at 08-06-2020 10:51:00 AM is: The 2019 edition of the Generator Statistical Digest, released on January 28, 2020, provided an update and extension to the previous Generator Report Card 2018, offering detailed analysis and additional metrics on generator performance and financial data. The digest was well-received, with positive feedback highlighting its comprehensive detail on the National Electricity Market's (NEM) generators. It was particularly praised for its insights into solar generation challenges and revenue profiles of power stations, marking it as a critical resource for understanding market dynamics. Compliments from various media and clients emphasized its value as a detailed and accessible source of information. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Demand for comprehensive market analysis and insights. Its accident scale is: Unknown. Its dates are: 28-01-2020, 29-01-2020. Its affected region is: National Electricity Market (NEM) in Australia. Its affected key users are: Solar energy investors, energy market analysts, financial institutions. Its cause type is: Market information dissemination. Its causes are: Updating the Generator Report Card, providing insights into solar generation and market dynamics, revealing revenue profiles of power stations."
UQ presents webinar on the Q1 performance of their 1.1MW Tesla battery,Andrew Wilson,08-06-2020 10:46:00 AM,Energy Transition,"The summary of the news ""UQ presents webinar on the Q1 performance of their 1.1MW Tesla battery"" posted at 08-06-2020 10:46:00 AM is: The University of Queensland (UQ) installed a 1.1MW/2.15MWh Tesla Powerpack system, Queensland’s largest behind-the-meter battery, in late 2019. The project team published a report on its Q1 2020 performance in May 2020, discussing the battery's potential to provide 'virtual cap contracts.' A webinar was held in late May to discuss the report, which generated substantial interest and an extensive Q&A based on unanswered questions. UQ aims to annually report and share insights on the battery's performance to promote knowledge sharing. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Energy transition discussions and performance evaluation of a Tesla battery installation. Its accident scale is: Unknown. Its dates are: 08-06-2020, late May 2020, May 2020. Its affected region is: Queensland, Australia. Its affected key users are: Unknown. Its cause type is: Initiatives and presentations. Its causes are: The need for evaluation of energy storage systems, performance reporting, interest in renewable energy initiatives."
Two units at Vales Point trip simultaneously on Sunday 7th June 2020,Paul McArdle,07-06-2020 03:05:00 PM,Winter 2020 in the NEM,"The summary of the news ""Two units at Vales Point trip simultaneously on Sunday 7th June 2020"" posted at 07-06-2020 03:05:00 PM is: On Saturday, June 6th, Vales Point Power Station experienced two separate instances of non-conformance involving unit 5. However, a more significant incident occurred on Sunday, June 7th, when both units 5 and 6 simultaneously tripped at 13:33, leading to a non-credible contingency event. AEMO reported the incident but did not indicate any load shedding or disconnection of bulk electrical load. The cause of this event remains unknown. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its timeframe of the event impact on the electricity market is: Immediate. Its root cause is: Unknown. Its accident scale is: Unknown. Its dates are: 07-06-2020. Its affected region is: NSW1. Its affected key users are: Unknown. Its cause type is: Technical failure. Its causes are: Simultaneous tripping of Vales Point units 5 and 6."
Not as simple as it appears – estimating curtailment of renewable generation,Marcelle Gannon,05-06-2020 09:37:00 PM,Curtailment of VRE,"The summary of the news ""Not as simple as it appears – estimating curtailment of renewable generation"" posted at 05-06-2020 09:37:00 PM is: The article discusses the complexities involved in estimating and attributing the curtailment of wind and solar energy production in the National Electricity Market (NEM). The Australian Energy Market Operator’s (AEMO) Quarterly Energy Dynamics report provides curtailment estimates, but the process is intricate due to assumptions and the lack of precise data. Key curtailment causes include network constraints, economic factors, and commissioning processes. Valuing curtailed output at a single generator level is straightforward, but understanding its market-wide implications, particularly at a regional level, is more complicated due to factors like negative pricing and non-scheduled generation curtailment. Finally, attributing curtailment causes is challenging due to the complex nature of the linear-program dispatch approach used by AEMO and the variability introduced by multiple simultaneous constraints, bidding strategies, and real-time changes.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Timeframe of the event impact on the electricity_market is: Ongoing, as curtailment occurs routinely and varies with market conditions. Its root_cause is: Network constraints, economic factors, and generator commissioning. Its accident scale is: Unknown. Its dates are: 05-06-2020. Its affected region is: Unknown, but implicitly the National Electricity Market in Australia. Its affected key users are: Renewable energy project owners and developers. Its cause type is: Market and operational constraints. Its causes are: Network constraints, negative spot prices, generator commissioning processes."
AER to develop two Rule Change proposals about Semi-Scheduled generation,Paul McArdle,31-05-2020 04:27:00 PM,Obligations of Semi-Scheduled Units,"The summary of the news ""AER to develop two Rule Change proposals about Semi-Scheduled generation"" posted at 31-05-2020 04:27:00 PM is: The Australian Energy Regulator (AER) has been requested by the COAG Energy Council to develop two rule change proposals to address operational challenges faced by Semi-Scheduled generators in the National Electricity Market (NEM). The first proposal mandates continuous disclosure of any capacity restrictions due to physical factors to the Australian Energy Market Operator (AEMO), responding to past instances where AEMO felt inadequately informed. The second proposal requires semi-scheduled generators to adhere to their dispatch targets akin to scheduled generators, raising questions about the scalability and sustainability of current operations as the market transitions. These proposals align with broader considerations of establishing a Two-Sided Market, raising concerns about potential overlap with other regulatory reviews. Its relevance level is: Level 3. Its category is: Energy policy. Its Timeframe of the event impact on the electricity market is: Unknown. Its root cause is: Challenges with operational transparency and adherence to dispatch targets of Semi-Scheduled generation. Its accident scale is: Unknown. Its dates are: 31-05-2020. Its affected region is: Australia. Its affected key users are: Operators of Semi-Scheduled generators and AEMO. Its cause type is: Regulatory and operational. Its causes are: Insufficient reporting on capacity restrictions and non-adherence to dispatch targets by Semi-Scheduled generators."
Small Solar Should Embrace Control,Tom Geiser,25-05-2020 01:25:00 PM,Market Reform,"The summary of the news ""Small Solar Should Embrace Control"" posted at 25-05-2020 01:25:00 PM is: The article discusses the Australian Energy Market Operator's (AEMO) plan to curtail small rooftop solar installations under certain conditions, which sparked strong negative reactions from residential solar owners. The author argues that centralised control of solar production is necessary for grid stability and offers financial incentives for solar owners. A coordinated system is needed to prevent large fluctuations in solar generation, which could threaten grid stability. The article promotes responsive, proportional control measures instead of binary on-off controls, suggesting gradual production adjustments based on price changes to provide predictable behavior for grid demand forecasting. The author calls on the solar industry and state regulators to support more cost-reflective tariffs and improved inverter controllability to manage solar production better. Its relevance level is: Level 3. Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term, as changes in solar control mechanisms and policies would affect future market stability. Its root_cause is: The need for grid stability and economic incentives for solar power. Its accident scale is: Unknown. Its dates are: 25-05-2020. Its affected region is: Australia, specifically South Australia. Its affected key users are: Residential solar owners. Its cause type is: Market reform and policy change. Its causes are: AEMO's initiative to curtail rooftop solar, the need for centralized control to maintain grid stability, and economic incentives for solar owners to manage their production proactively."
Sunshine State forgets its own branding on Saturday 23rd May 2020,Paul McArdle,24-05-2020 09:58:00 PM,Autumn 2020 in the NEM,"The summary of the news ""Sunshine State forgets its own branding on Saturday 23rd May 2020"" posted at 24-05-2020 09:58:00 PM is: The article discusses the impact of adverse weather in Queensland on May 23, 2020, leading to significant declines in solar power production due to cloud cover. This situation highlighted the NEM's growing dependency on weather, impacting both large-scale and rooftop solar output significantly. Consequently, electricity consumption grew markedly due to increased heating needs and reduced solar power, leading to a notable rise in grid demand, primarily supplied by coal and gas generation. The event served as a critical reminder of the importance of designing adequate storage and dispatchable plant capacities for contingency in the energy transition process; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Immediate. Its root_cause is: Weather-induced decrease in solar output. Its accident scale is: Region-wide (Queensland). Its dates are: 23-05-2020. Its affected region is: Queensland. Its affected key users are: Queensland electricity consumers. Its cause type is: Natural cause (weather). Its causes are: Cloud cover reducing solar power generation, increased electricity demand due to colder temperatures leading to a higher reliance on coal and gas power."
Villain no 6d – Diversity is not a magic wand,Paul McArdle,24-05-2020 09:45:00 PM,Energy Transition,"The summary of the news ""Villain no 6d – Diversity is not a magic wand"" posted at 24-05-2020 09:45:00 PM is: The article discusses the challenges faced in the Queensland region due to reliance on renewable energy sources like solar and wind. On 23rd May, widespread cloud cover significantly reduced the output from solar farms and rooftop PV systems, highlighting the limitations of diversity in renewable energy sources. It argues that while diversity in energy sources is important, it is not a catch-all solution for electricity supply challenges, and further analysis is needed to understand the frequency and duration of low-output periods. Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Cloud cover reducing solar energy output. Its accident scale is: Unknown. Its dates are: 23-05-2020. Its affected region is: Queensland. Its affected key users are: Solar energy users and utilities. Its cause type is: Weather-related. Its causes are: Widespread cloud cover leading to decreased solar production."
"‘Maximising Value in the NEM’, with a particular focus on Large Solar Farms",Paul McArdle,21-05-2020 05:00:00 PM,Conferences & Other Events,"The summary of the news ""‘Maximising Value in the NEM’, with a particular focus on Large Solar Farms"" posted at 21-05-2020 05:00:00 PM is: The article discusses a webinar presented by Marcelle Gannon and Jonathon Dyson on May 21, 2020, focusing on maximizing value in the National Electricity Market (NEM) with specific attention to large solar farms. Conducted as part of the Clean Energy Council's series, the event replaced the annual 'Solar Industry Forum' due to COVID-19 restrictions. It featured analysis on spot price trends in Queensland and strategies to enhance income from semi-scheduled plants such as large solar facilities. The presentation, lasting 90 minutes and involving 100 attendees, highlighted the complexities involved in optimizing financial outcomes from solar energy generation.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Unknown. The root_cause is: COVID-19 restrictions leading to the adaptation of the annual event to a virtual format. The accident scale is: Unknown. The dates (if different from the main date; if the same, repeat the same date) are: 21-05-2020. The affected region is: Queensland (discussion focus). The affected key users are: Unknown. The cause type is: Event adaptation due to external circumstances. The causes (a summarized list of cause events) are: The inability to hold the annual 'Solar Industry Forum' in Brisbane due to COVID-19 isolation requirements."
Recent trends in spot price distribution in QLD,Marcelle Gannon,18-05-2020 03:42:00 PM,Energy Transition,"The summary of the news ""Recent trends in spot price distribution in QLD"" posted at 18-05-2020 03:42:00 PM is: The article discusses the shifting patterns in the Queensland spot market, with a focus on the times of day when electricity prices are at their lowest. It highlights changes from 2017 through 2019, noting a trend where the middle of the day sees lower prices due to increased solar generation. Questions are raised about the implications for solar farm operators in 2020 with ongoing increases in generation capacity and the importance of timing for maximizing value in the NEM.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Medium-term. Its root_cause is: Increasing rooftop PV and large-scale solar capacity affecting demand and supply dynamics. Its accident scale is: Unknown. Its dates is: 18-05-2020. Its affected region is: Queensland (QLD), Australia. Its affected key users is: Solar farm operators. Its cause type is: Market dynamics. Its causes is: Increasing rooftop PV installations, addition of large-scale solar capacity, changing distribution of generation throughout the day."
Reasonably widespread deviations delivers highest ‘aggregate Raw Off-Target’ for the 2019 year for ‘all Wind’,Paul McArdle,13-05-2020 11:48:00 AM,Areas of deeper analysis,"The summary of the news ""Reasonably widespread deviations delivers highest ‘aggregate Raw Off-Target’ for the 2019 year for ‘all Wind’"" posted at 13-05-2020 11:48:00 AM is: The news article discusses extreme deviations in the performance of wind-related energy dispatch in 2019, highlighting a significant aggregate 'Raw Off-Target' for wind units on September 1, 2019, with a deviation of +375MW from the expected dispatch target. This discrepancy primarily affected the South Australian and Victoria regions due to unexpected changes in wind patterns, with the Macarthur Wind Farm and Snowtown Group contributing significantly to the deviation. The analysis underscores the need for better forecasting and systemic planning in the evolving NEM 2.0 market to mitigate risks of grid/system instability in the future.; Its relevance level is: Level 1: Most Relevant. Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity market is: Immediate and potentially influences future market stabilization efforts. Its root cause is: Unexpected weather changes leading to underperformance of wind farms. Its accident scale is: No physical damage reported but significant operational impact. Its dates are: 01-09-2019. Its affected region is: South Australia and Victoria. Its affected key users are: Grid operators and energy consumers in the affected regions. Its cause type is: Weather-induced operational risk. Its causes are: Sudden drop in wind speeds, inaccuracies in Australian Wind Energy Forecasting System (AWEFS), synchronization issues within the semi-scheduled dispatch framework."
Can batteries replace ‘cap’ contracts to hedge customer load? A case study from Q1 2020,Andrew Wilson,11-05-2020 02:12:00 PM,Energy Transition,"The summary of the news ""Can batteries replace ‘cap’ contracts to hedge customer load? A case study from Q1 2020"" posted at 11-05-2020 02:12:00 PM is: The University of Queensland (UQ) explored the potential of using its 1.1MW behind-the-meter Tesla Powerpack battery as a virtual cap contract to hedge against electricity market price spikes in Q1 2020. The virtual cap contract aims to manage spot price risk by using stored energy during high price intervals exceeding $300/MWh, partially replacing traditional financial cap contracts. Although the virtual cap provided a volume coverage of 58% and a financial coverage of 53%, generating a net value of $19,415 compared to the financial cap alternative, it faced challenges due to limited storage duration and some forecasting errors. These findings highlight the potential benefits and limitations of battery systems in energy market risk management, while also emphasizing the need for further optimization of control algorithms. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Q1 2020. Its root cause is: Exploration of battery utilization for market price hedging. Its accident scale is: Unknown. Its dates are: January to March 2020. Its affected region is: Queensland, Australia. Its affected key users are: The University of Queensland. Its cause type is: Strategic initiative. Its causes are: Market price volatility, battery’s performance limitations, forecasting challenges."
Case Study about Non-Conformance with Yarranlea Solar Farm on Friday 1st May 2020,Paul McArdle,11-05-2020 09:20:00 AM,Autumn 2020 in the NEM,"The summary of the news ""Case Study about Non-Conformance with Yarranlea Solar Farm on Friday 1st May 2020"" posted at 11-05-2020 09:20:00 AM is: The article discusses a case of non-conformance involving the Yarranlea Solar Farm, which occurred on Friday, 1st May 2020 in the NEM. The day was marked by low demand, high solar generation, and transmission constraints in northern NSW, leading to negative prices in the Queensland region. As a result, some solar farms, including Yarranlea, curtailed generation. AEMO flagged Yarranlea Solar Farm as non-conforming due to failure to adhere to dispatch targets for a consecutive 95-minute period. This non-conformance was highlighted as part of broader market dynamics, including grid conditions and operational challenges faced by solar farms in the Queensland region. Yarranlea's operational issues were partly attributed to inadequate rebidding practices and the solar farm's remote location. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term (a few days). Its root_cause is: Non-conformance due to market conditions and operational challenges. Its accident scale is: N/A (not an accident). Its dates is: 01-05-2020. Its affected region is: Queensland (QLD1). Its affected key users is: Solar farm operators in Queensland. Its cause type is: Market and operational factors. Its causes is: Low demand, high solar generation, transmission constraints, and inadequate rebidding practices."
Stanwell unit operation on 12th October 2019 delivers most negative ‘aggregate Raw Off-Target’ for the 2019 year for ‘all Coal’,Paul McArdle,06-05-2020 09:20:00 AM,Areas of deeper analysis,"The summary of the news ""Stanwell unit operation on 12th October 2019 delivers most negative ‘aggregate Raw Off-Target’ for the 2019 year for ‘all Coal’"" posted at 06-05-2020 09:20:00 AM is: This article explores the significant negative aggregate Raw Off-Target occurrence for all coal units at 15:05 on 12th October 2019, highlighting the over-performance of Stanwell Unit 1, which resulted in a -357MW deviation. The article is part of a set examining the performance of different energy unit groupings in 2019, focusing on deviations from dispatch targets. Stanwell Unit 1 was involved in a 'trip to house load' test, leading to an unexpected over-performance period. Other coal units had minimal contributions or were on target; Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Short-term due to immediate grid balancing during the test period but may have insights for future grid management. Its root_cause is: Testing regime change at Stanwell Unit 1. Its accident scale is: Unknown. Its dates are: 12-10-2019. Its affected region is: National Electricity Market (specifically areas relying on Stanwell's output). Its affected key users are: Electricity grid operators and coal unit managers. Its cause type is: Operational. Its causes are: Stanwell Unit 1 testing which led to over-performance during attempts to ramp down and power was maintained for longer than anticipated."
