title,author,date,topic,classified_content
"Two different storm warnings in South Australia – one literal, and one metaphorical",Paul McArdle,08-08-2019 10:08:00 PM,2016 - 28th September - State-Wide Blackout in South Australia,"The summary of the news ""Two different storm warnings in South Australia – one literal, and one metaphorical"" posted at 08-08-2019 10:08:00 PM is: On August 8, 2019, South Australia faced both literal and metaphorical storm warnings affecting the electricity market. The literal storm involved severe weather with destructive winds prompting the Australian Energy Market Operator (AEMO) to declare a ""Protected Event"" due to risks of multiple transmission elements' loss causing generation disconnection, leading to constraints on power flow between Victoria and South Australia to ensure system stability. Concurrently, a metaphorical storm brewed as the Australian Energy Regulator (AER) commenced court proceedings against four wind farm operators for alleged breaches of the National Electricity Rules following the 2016 South Australia state-wide blackout, raising concerns over generator performance standards and energy transition debates. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: Immediate for severe weather impacts; medium to long term for legal and regulatory outcomes. Its root_cause is: Severe weather conditions and legal/regulatory challenges from past events. Its accident scale is: Regional impact due to potential generation disconnection. Its dates are: 08-08-2019. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Natural and legal/regulatory issues. Its causes are: Severe weather with high winds, legal action against wind farm operators for national electricity rule breaches."
"Questions and Observations–about AGL’s Liddell, Torrens A (and Loy Yang A) stations",Paul McArdle,07-08-2019 07:56:00 PM,Winter 2019 in the NEM,"The summary of the news ""Questions and Observations–about AGL’s Liddell, Torrens A (and Loy Yang A) stations"" posted at 07-08-2019 07:56:00 PM is: AGL Energy has decided to extend the operation of two of its power stations, Liddell (coal-fired) in New South Wales and Torrens A (gas-fired) in South Australia, beyond their scheduled closure dates to ensure sufficient dispatchable capacity during peak periods. This extension, intended to cover the high-demand summer seasons of 2019-20 and 2022-23, comes amidst various operational challenges such as significant outages at Loy Yang A2 and Mortlake unit 2. The extensions have triggered discussions about the reliability of aging coal plants and the adequacy of replacement capacity. The situation has been met with skepticism, particularly in light of the broader energy transition and questions about broader implications for energy reliability and market stability. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Summer 2019-20 and Summer 2022-23. Its root_cause is: Operational extensions of aging power plants due to capacity concerns. Its accident scale is: Unknown. Its dates are: 07-08-2019, with reference to events on 02-08-2019. Its affected region is: New South Wales and South Australia. Its affected key users are: Energy consumers in the regions relying on Liddell and Torrens A for electricity supply. Its cause type is: Decisions on energy infrastructure operation. Its causes are: Extension of Liddell and Torrens A operation, outages at Loy Yang A2, and potential capacity shortfalls."
Assessing the diversity of intermittent (wind and solar output) as one piece of analysis in the Generator Report Card,Paul McArdle,26-07-2019 05:29:00 PM,Diversity of VRE,"The summary of the news ""Assessing the diversity of intermittent (wind and solar output) as one piece of analysis in the Generator Report Card"" posted at 26-07-2019 05:29:00 PM is: The article discusses an analysis on the diversity of intermittent renewable energy sources, specifically wind and solar, using NEMreview software. The analysis compares outputs over nine months, including data from new and existing wind farms in Queensland. Three main points are highlighted: understanding outcome types (high correlation, randomness, high anti-correlation), correlation degrees between renewable plants, and hypothetical wind production in Renewable Energy Zones. The report emphasizes the importance of these insights for effective energy transition rather than relying on presumed randomness or diversity as a solution. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Analysis of renewable energy output diversity. Its accident scale is: Unknown. Its dates are: 26-07-2019 05:29:00 PM. Its affected region is: Queensland, Australia. Its affected key users are: Unknown. Its cause type is: Analytical study. Its causes are: Diversity analysis of wind and solar outputs, correlation studies of Renewable Energy Zones, hypothetical modeling of wind production."
War of Losses,Derek Chapman,26-07-2019 08:41:00 AM,Market Reform,"The summary of the news ""War of Losses"" posted at 26-07-2019 08:41:00 AM is: The article discusses the inefficiencies in the current Marginal Loss Factors (MLF) framework used in the National Electricity Market (NEM)'s settlement process. The author argues that the existing rules lead to significant inaccuracies, thus distorting the market by affecting operational and investment decisions. To address these issues, several proposals for rule enhancements are suggested, including sharing the ""Intra-Regional Settlements Residue"" (IRSR) with generators and using average or compressed loss factors instead of marginal ones. These changes aim to reduce inaccuracies and improve fairness, particularly as the IRSR highlights the growing error in the current MLF process. The article emphasizes the need for a more accurate calculation of losses that consider the complex AC transmission system, advocating for a revision of the MLF framework consistent with present-day realities. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Outdated MLF framework causing market inefficiencies. Its accident scale is: Unknown. Its dates are: 26-07-2019. Its affected region is: National Electricity Market (NEM), primarily Queensland (QLD). Its affected key users are: Generators and other market participants. Its cause type is: Market regulation inefficiency. Its causes are: Inaccurate MLF rules, fraudulent calculation assumptions, outdated economic constructs."
Keeping the lights on this summer – possible impact of the Loy Yang A2 and Mortlake outages,Allan O'Neil,23-07-2019 03:02:00 PM,Seasonal Record of Events in the Market,"The summary of the news ""Keeping the lights on this summer – possible impact of the Loy Yang A2 and Mortlake outages"" posted at 23-07-2019 03:02:00 PM is: Two major thermal generating units in Victoria, Loy Yang A unit 2 and Mortlake unit 2, with a combined capacity of over 800 MW, have experienced significant electrical faults that necessitate extensive repairs, expected to be completed by December. These outages represent about 7% of Victoria's large-scale generating capacity and nearly 9% of its dispatchable capacity, raising valid concerns about supply reliability during the tight supply-demand balance anticipated over the 2019-20 summer. The outages have already influenced forward electricity market prices, particularly for Q1 2020, which anticipates further reliability challenges as both units may not return to service on time. Forward market contracts and AEMO assessments indicate that the situation could mirror the tight supply-demand conditions experienced in January 2019, with risks of load shedding remaining significant if repairs are delayed. Its relevance level is: Level 1 (Most Relevant). Its category is: Breakdowns & Failures. Its Timeframe of the event impact on the electricity market is: Mid-November 2019 to February 2020. Its root_cause is: Electrical faults in the thermal generating units. Its accident scale is: Unknown. Its dates are: 23-07-2019 to expected repair completion in December 2019. Its affected region is: Victoria. Its affected key users are: Energy consumers in Victoria. Its cause type is: Technical/Mechanical Failure. Its causes are: Electrical faults in Loy Yang A2 and Mortlake 2 requiring extensive repairs."
Spot power at $0/MWh in all regions (Sign ‘o the Times*?),Paul McArdle,22-07-2019 10:16:00 AM,Winter 2019 in the NEM,"The summary of the news ""Spot power at $0/MWh in all regions (Sign ‘o the Times*?)"" posted at 22-07-2019 10:16:00 AM is: Unusual market conditions were observed in the National Electricity Market (NEM) on Sunday 21st July 2019, where dispatch prices dropped to $0/MWh across the mainland regions, and –$0.01/MWh in Tasmania. This occurrence reflects the complexities and challenges associated with the energy market transition, emphasizing the need for storage solutions. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Short-term influence on market perceptions and possible long-term implications for energy transitions. Its root_cause is: Unusual market conditions leading to negative or zero dispatch prices. Its accident scale is: Unknown. Its dates are: 21-07-2019. Its affected region is: All mainland regions in the NEM, and Tasmania. Its affected key users are: Energy market participants, particularly those without integrated storage solutions. Its cause type is: Market dynamics and unusual price outcomes. Its causes are: $0/MWh dispatch prices across the mainland; –$0.01/MWh in Tasmania; broader implications of the energy transition."
A quick look at Mortlake Unit 2 outage,Paul McArdle,09-07-2019 03:59:00 PM,Winter 2019 in the NEM,"The summary of the news ""A quick look at Mortlake Unit 2 outage"" posted at 09-07-2019 03:59:00 PM is: The article discusses the recent outage of Mortlake Unit 2, which started the previous morning, and indicates that the plant's operator, Origin Energy, is managing the situation with bids reflective of the current constraints. There is concern over the potential for a longer-term impact on the electricity supply-demand balance, particularly with another unit, Loy Yang A2, already on an extended outage. Additional reports suggest that repairs at Mortlake could take several months, with a return to full capacity possibly by December 20th. The outage poses concern over power supply, especially with the upcoming summer demand. Its relevance level is: Level 1. Its category is: Turbine/generator failures. Its timeframe of the event impact on the electricity_market is: Mid-July 2019 to December 2019. Its root_cause is: A major explosion causing damage to the turbine. Its accident scale is: Unknown. Its dates are: 09-07-2019. Its affected region is: Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Mechanical failure. Its causes are: Explosion at Mortlake Power Station, potential turbine damage, extended repair time, concerns over supply-demand balance with Loy Yang A2 also out."
Navigating the grid –  challenges for new solar farm operators,Jonathon Dyson,27-06-2019 03:23:00 PM,Areas of deeper analysis,"The summary of the news ""Navigating the grid – challenges for new solar farm operators"" posted at 27-06-2019 03:23:00 PM is: The article discusses the challenges facing utility-scale solar farm operators in managing grid constraints and curtailment, based on insights from a recent presentation and the Generator Report Card. Key constraints identified include system normal (voltage management) issues affecting solar assets in New South Wales (NSW) and network outage constraints in Queensland (QLD) during 2019. These constraints impact dispatch outcomes and effective nodal pricing, requiring operators to adapt their generation strategies. The evolving energy landscape necessitates enhanced monitoring and integration of new generator setups, such as solar/battery and wind/battery hybrids, alongside regulatory changes like 5-minute market settlement. The article highlights the shift away from static generator operations to more dynamic, responsive systems in response to ongoing market developments. Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its timeframe of the event impact on the electricity_market is: 2019 and beyond. Its root_cause is: Grid constraints and curtailment in solar generation. Its accident scale is: Unknown. Its dates are: 2019. Its affected region is: New South Wales (NSW) and Queensland (QLD), Australia. Its affected key users are: Utility-scale solar farm operators. Its cause type is: Grid and network constraints. Its causes are: System normal (voltage management) constraints in NSW and network outage constraints in QLD affecting solar assets."
Which was that ‘mystery DUID’ that apparently ‘can’t stand the heat’*?,Paul McArdle,26-06-2019 09:06:00 AM,Areas of deeper analysis,"The summary of the news ""Which was that ‘mystery DUID’ that apparently ‘can’t stand the heat’?"" posted at 26-06-2019 09:06:00 AM is: The Generator Report Card identifies a ""mystery DUID"" vastly affected in output by high temperatures, later revealed to be the Ararat Wind Farm. This facility's capacity begins to decline beyond 30 degrees Celsius, with significant reductions occurring above 37 degrees. The report underscores the rising reliance of the National Electricity Market (NEM) on weather conditions and the intensified risk this entails. The analysis highlights the necessity for improved visibility of weather impacts on generation technologies and an industry-wide understanding to ensure better preparation for potential temperature extremes. Various causes, including inadequate cooling systems and geographical location, affect such outcomes, with broader implications confirmed in similar wind farms, calling for future investigations. Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Immediate. Its root_cause is: High temperature limitations on wind farm outputs. Its accident scale is: Unknown. Its dates is: 26-06-2019. Its affected region is: NEM, specifically inland areas like those hosting the Ararat Wind Farm. Its affected key users is: Electricity consumers dependent on wind power within the NEM. Its cause type is: Operational limitation due to environmental factors. Its causes is: High ambient temperature, location in inland regions, European-style temperature protection systems leading to output limitations."
Some very preliminary details of the possible causes of the Argentinian Blackout,Simon Bartlett,18-06-2019 02:08:00 PM,Outside the NEM (including international),"The summary of the news ""Some very preliminary details of the possible causes of the Argentinian Blackout"" posted at 18-06-2019 02:08:00 PM is: The Argentinian blackout on Sunday reportedly resulted from cascading failures in the 500kV grid after a long-term outage of a key transmission line and an unexpected outage of another line. This caused the disconnection of generation stations from the grid, affecting up to 50 million individuals in Argentina and Paraguay for approximately 14 hours. Investigations are ongoing, with energy authorities ruling out cyberattacks and pointing to inadequate infrastructure due to delayed grid upgrades despite sufficient generation and distribution capacity. The situation highlights possible coordination deficiencies in handling line failures and frequency regulation issues in Argentina's grid.; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability . Its Timeframe of the event impact on the electricity_market is: Immediate (lasting up to 14 hours). Its root_cause is: Instability and failure of 500kV grid transmission lines leading to a cascading collapse. Its accident scale is: Large-scale, affecting up to 50 million people and international regions. Its dates are: 16-06-2019 (event date); 18-06-2019 (news date) . Its affected region is: Argentina and parts of Paraguay. Its affected key users are: General population and utility companies. Its cause type is: Technical failure and grid management issues. Its causes are: Long-term transmission line outage, unexpected outage of another line, insufficient grid upgrades, inadequate frequency regulation, and potential lack of coordination in grid management."
Extended outage of Loy Yang A unit 2 – reliability and forward price impacts,Allan O'Neil,14-06-2019 04:27:00 PM,Seasonal Record of Events in the Market,"The summary of the news ""Extended outage of Loy Yang A unit 2 – reliability and forward price impacts"" posted at 14-06-2019 04:27:00 PM is: The article discusses the significant implications of an extended outage at Loy Yang A's unit 2, a key generator in Victoria. This outage is expected to influence both reliability and forward electricity prices, particularly extending into early summer. Historical decisions dating back to the 1970s contributed to unique challenges in maintaining the unit, as AGL did not have spare parts for its distinct generator. The Australian Energy Market Operator's MTPASA data shows potential periods of high Loss of Load Probability, especially from November to early December, exacerbated by higher summer demands and the concurrent outages at other generators. While the outage has not significantly affected Victorian spot prices, forward baseload futures contracts for Q3 and Q4 have seen a $5-10/MWh increase, and a large volume of baseload contracts was traded coincidentally with the outage. AGL has reported a potential financial impact of $60-$100 million after tax for FY2019-20, reflecting the cost of replacing the lost low-cost brown coal energy with higher-cost alternatives. Its relevance level is: Level 1. Its category is: Turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Extending into early December 2019. Its root_cause is: Lack of spare parts and the need for repair of unique generator components. Its accident scale is: Unknown. Its dates are: 14-06-2019 (referring to analysis data), with outage starting from 18-05-2019. Its affected region is: Victoria, Australia. Its affected key users are: AGL and electricity consumers in Victoria. Its cause type is: Mechanical/electrical failure. Its causes are: Generator damage, lack of spares for unique generator model, and necessary repair works extending the outage period."
17-year trend of aggregated coal unit unavailability as from the Generator Report Card,Paul McArdle,14-06-2019 09:11:00 AM,Areas of deeper analysis,"The summary of the news ""17-year trend of aggregated coal unit unavailability as from the Generator Report Card"" posted at 14-06-2019 09:11:00 AM is: The article discusses a detailed analysis presented in the Generator Report Card regarding the availability and unavailability trends of coal-fired power units within the National Electricity Market (NEM) over the past 17 years. Highlighted within the report was the observation that the trends in full unavailability remained flat, while partial unavailability displayed a consistent increase, important factors to consider given that coal still contributes 75% of the grid energy within the NEM. This trend analysis is crucial for understanding coal power station dependability and reliability, especially when considering energy transition efforts. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures, grid/system instability. Its Timeframe of the event impact on the electricity_market is: Long-term impact on reliability and operational efficiency. Its root_cause is: Ageing of thermal plants and operational dependability issues. Its accident scale is: Unknown. Its dates is: 14-06-2019 09:11:00 AM. Its affected region is: National Electricity Market regions in NSW, QLD, and VIC. Its affected key users is: Electricity consumers relying on coal-fired power within the NEM. Its cause type is: Operational reliability issues. Its causes is: Ageing infrastructure leading to increased partial unavailability."
Brief comment on the extended outage at Loy Yang A unit 2,Paul McArdle,10-06-2019 08:37:00 AM,Winter 2019 in the NEM,"The summary of the news ""Brief comment on the extended outage at Loy Yang A unit 2"" posted at 10-06-2019 08:37:00 AM is: The outage at Loy Yang A unit 2, which occurred on May 18, 2019, has raised significant concerns due to an ASX notice from AGL indicating that the outage could extend up to seven months, potentially impacting the summer of 2019-20. This has sparked widespread media and social media discussions, highlighting issues of grid stability during extreme temperatures and reduced dispatchable plant availability. The risk has been further escalated by misconceptions and a lack of energy literacy. Considering such outages during peak demand can stress the grid significantly; Its relevance level is: Level 1 (Most Relevant). Its category is: Turbine/generator failures. Its timeframe of the event impact on the electricity_market is: Potentially extending into the summer of 2019-20. Its root_cause is: Turbine/generator failure at Loy Yang A unit 2. Its accident scale is: Unknown. Its dates are: 18th May 2019 (initial outage), 7th June 2019 (AGL notice). Its affected region is: Victoria, Australia. Its affected key users are: Energy consumers in the National Electricity Market (NEM), particularly in Victoria and possibly South Australia. Its cause type is: Mechanical failure. Its causes are: Reliance on aging assets, misinterpretations of asset dependability, and the general escalation of risk in energy management."
Upcoming Q&A sessions on the Generator Report Card,Paul McArdle,05-06-2019 10:26:00 AM,Announcements,"The summary of the news ""Upcoming Q&A sessions on the Generator Report Card"" posted at 05-06-2019 10:26:00 AM is: Global-Roam and Greenview Strategic Consulting have released the Generator Report Card after a seven-month collaborative effort, and are organizing informal Q&A sessions in various capital cities to engage with clients and gather feedback. These sessions are designed for clients who have already received the report card and for those curious about its contents. The Q&A sessions occurred in Melbourne, Adelaide, Brisbane, and a future session was scheduled for Sydney on July 29. Attendees are limited to a maximum of two per organization to facilitate in-depth conversations. Stakeholders are encouraged to register for the Sydney session while spots last.; Its relevance level is: Level 3. Its category is: Energy policy . Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Initiating stakeholder engagement for feedback on the Generator Report Card. Its accident scale is: Unknown. Its dates are: 05-06-2019 (main), 11-06-2019 (Melbourne session), 27-06-2019 (Adelaide session), 09-07-2019 (Brisbane session), 29-07-2019 (Sydney session). Its affected region is: Capital cities in Australia. Its affected key users are: Electricity market stakeholders and clients of Global-Roam and Greenview Strategic Consulting. Its cause type is: Organisational initiative. Its causes are: Release and promotion of the Generator Report Card, Stakeholder engagement for feedback."
Five different aspects of assessing the “dependability” of coal-fired power (in the Generator Report Card),Paul McArdle,03-06-2019 08:53:00 AM,About Emissions Reduction,"The summary of the news ""Five different aspects of assessing the “dependability” of coal-fired power (in the Generator Report Card)"" posted at 03-06-2019 08:53:00 AM is: The article discusses a section of the Generator Report Card, focusing on the assessment of the ""dependability"" of coal-fired power in the National Electricity Market (NEM). It outlines how the dependability has changed over time, based on two decades of historical performance data. The analysis aims to provide insights into coal-fired power's reliability, which is crucial for understanding its role in emissions reduction strategies.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Historical performance of coal-fired power. Its accident scale is: Unknown. Its dates are: 03-06-2019 08:53:00 AM. Its affected region is: National Electricity Market (NEM). Its affected key users are: Energy producers, policymakers, and consumers concerned with emissions reduction. Its cause type is: Analytical review. Its causes are: Changes in coal-fired power dependability over 20 years."
Some early comments made about the Generator Report Card,Paul McArdle,03-06-2019 08:51:00 AM,Areas of deeper analysis,"The summary of the news ""Some early comments made about the Generator Report Card"" posted at 03-06-2019 08:51:00 AM is: The Generator Report Card was launched on 31st May, offering detailed analysis of the National Electricity Market (NEM) with a 530-page report provided to clients. Media outlets and social media have reacted, highlighting its independence and potential benefits to new market entrants and industry analysts, particularly in identifying opportunities and risks. The report is considered valuable by clients for its broad analysis, covering trends such as the decline in coal trips and the anti-correlation between wind and solar. Feedback emphasizes its depth, with discussions surrounding its comprehensive data review significant for stakeholders. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Compilation and release of the Generator Report Card. Its accident scale is: Unknown. Its dates is: 03-06-2019. Its affected region is: National Electricity Market (NEM). Its affected key users is: New market entrants and industry analysts. Its cause type is: Report publication. Its causes is: Development and release of a detailed report on the NEM aiming to provide data-driven insights for energy market participants."
Generator Report Card released (on Friday 31st May 2019),Paul McArdle,31-05-2019 07:10:00 AM,Announcements,"The summary of the news ""Generator Report Card released (on Friday 31st May 2019)"" posted at 31-05-2019 07:10:00 AM is: The Generator Report Card was released by Global-Roam Pty Ltd and Greenview Strategic Consulting on May 31, 2019, after a collaborative effort spanning seven months. This comprehensive 530-page report provides an in-depth analysis of various aspects of generator performance, particularly in relation to energy transition. Clients who pre-ordered had early electronic access and a physical copy is available for an additional fee; feedback is solicited. Informal Q&A sessions are planned in Melbourne, Brisbane, and Sydney in June and July. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Release of a comprehensive report on generator performance. Its accident scale is: Unknown. Its dates are: 31-05-2019. Its affected region is: Unknown. Its affected key users are: Clients and stakeholders in energy markets. Its cause type is: Data analysis/report release. Its causes are: Collaboration between Global-Roam Pty Ltd and Greenview Strategic Consulting, energy transition analysis."
A page for each DUID in (Part 3 of) the Generator Report Card,Paul McArdle,26-04-2019 12:38:00 PM,Areas of deeper analysis,"The summary of the news ""A page for each DUID in (Part 3 of) the Generator Report Card"" posted at 26-04-2019 12:38:00 PM is: The Generator Report Card is nearing completion, with Part 3 focusing on the analysis of DUIDs over a 10-year period. Drafts are being reviewed before the release following the Federal Election, using vast data sets to provide a detailed operational review. Feedback has led to explanations of the report's structure, and pre-orders are still being accepted with early-bird pricing available. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Unknown. Its root cause is: Unknown. Its accident scale is: Unknown. Its dates are: 26-04-2019 12:38:00 PM. Its affected region is: Unknown. Its affected key users are: Unknown. Its cause type is: Unknown. Its causes are: Unknown."
Degradation of performance at high temperatures,Paul McArdle,18-04-2019 03:52:00 PM,Areas of deeper analysis,"The summary of the news ""Degradation of performance at high temperatures"" posted at 18-04-2019 03:52:00 PM is: The article discusses the performance degradation of fossil-fired thermal plants in high-temperature conditions in the Australian National Electricity Market (NEM). As extreme temperatures become more common, the impact on electricity production efficiency is increasingly significant, prompting ongoing analysis of operational Demand Unit Identifiers (DUIDs) across all fuel types. The findings will be part of a comprehensive Generator Report Card due after the upcoming federal election on May 18th. Its relevance level is: Level 1. Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Long-term, extending into future decades with continued extreme temperature occurrences. Its root_cause is: High temperatures leading to reduced efficiency in fossil-fired thermal power plants. Its accident scale is: Unknown. Its dates are: 18-04-2019. Its affected region is: Australian National Electricity Market (NEM). Its affected key users are: Unknown. Its cause type is: Environmental. Its causes are: Extreme temperatures impacting thermal plant efficiency."
"Despite growing diversity of Large Solar farms (NEM-wide), large weather events still have major dampening effects",Paul McArdle,01-04-2019 03:08:00 PM,Areas of deeper analysis,"The summary of the news ""Despite growing diversity of Large Solar farms (NEM-wide), large weather events still have major dampening effects"" posted at 01-04-2019 03:08:00 PM is: An extensive analysis of 20 years of generation performance data revealed that despite the growth in large solar capacity across the National Electricity Market (NEM), significant reductions in solar output are still observed during major weather events. Recent occurrences include the aftermath of Tropical Cyclone Trevor in late March 2019, which reduced aggregate solar output by almost half, and the north Queensland flooding in late January to early February 2019, which significantly affected solar production in the area. These findings highlight the vulnerability of solar power generation to extreme weather conditions. The completion and release of a detailed Generator Report Card have been delayed due to political climate considerations surrounding the upcoming Federal Election.; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Timeframe of the event impact on the electricity_market is: Late March 2019 for Cyclone Trevor and late January to early February 2019 for the Queensland deluge. Root_cause is: Extreme weather events such as cyclones and floods. Accident scale is: NEM-wide for solar output reduction. Dates are: Late March 2019, late January to early February 2019, 27th June 2018, 8th and 9th June 2018. Affected region is: North Queensland and potentially NEM-wide impact. Affected key users are: Solar energy producers and consumers relying on solar energy. Cause type is: Natural/weather-related. Causes are: Tropical Cyclone Trevor in March 2019 and north Queensland flooding in early 2019."
About claims that AGL was responsible for the uplift in prices after Hazelwood closed,Paul McArdle,27-03-2019 09:30:00 PM,Closure of Hazelwood,"The summary of the news ""About claims that AGL was responsible for the uplift in prices after Hazelwood closed"" posted at 27-03-2019 09:30:00 PM is: The article discusses the ongoing impact and controversy surrounding the closure of the Hazelwood Power Station on Australia's National Electricity Market (NEM) two years post-closure. The closure, announced in November 2016 and completed by March 2017, significantly affected market dynamics, resulting in rising electricity prices attributed to reduced supply. It sparked accusations against major players like AGL of exercising market power to inflate prices, triggering investigations by the Australian Energy Regulator (AER) and the Australian Competition and Consumer Commission (ACCC). The debate intensified with recent reports questioning whether current market structures and regulations facilitate fair competition. A call for increased competition, possibly through rule changes and structural reforms, is highlighted as a potential solution to stabilize prices. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: March 2017 to March 2019 and beyond. Its root_cause is: Closure of Hazelwood Power Station reducing supply capacity in the NEM. Its accident scale is: Unknown. Its dates are: March 2017 (closure date) to the article date March 2019. Its affected region is: National Electricity Market (spanning eastern and southeastern Australia). Its affected key users are: All electricity consumers within the NEM, particularly large energy users. Its cause type is: Market structural changes. Its causes are: Closure of Hazelwood, subsequent market power by generators, regulatory and competition inquiries, limited supply capacity, and price dynamics."
Peak Wind Output in the NEM has climbed above 4000MW,Paul McArdle,25-03-2019 08:19:00 AM,Autumn 2019 in the NEM,"The summary of the news ""Peak Wind Output in the NEM has climbed above 4000MW"" posted at 25-03-2019 08:19:00 AM is: The news article discusses a recent observation from the NEMwatch dashboard showing that wind generation in the National Electricity Market (NEM) peaked at around 3,900MW at 04:45 NEM time on the morning of 25th March 2019. This figure is just below the all-time high of approximately 4,050MW recorded on 12th February 2019. The article notes that despite consistent wind outputs, the mainland electricity prices were high, around $100/MWh. This suggests complexity in price-setting mechanisms that aren't explained solely by wind generation levels. No specific accident or disruption events were noted, and the article focuses on statistical analysis rather than immediate crises.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown, likely ongoing observation. Its root_cause is: The statistical observation of wind generation output. Its accident scale is: Unknown. Its dates are: 25-03-2019 and reference to 12-02-2019. Its affected region is: National Electricity Market (Australia). Its affected key users are: Unknown. Its cause type is: Statistical observation. Its causes are: The peak wind output reaching close to 4,000MW and an observation on price despite high wind generation."
Price Setting Concepts – an Explainer,Allan O'Neil,22-03-2019 12:21:00 PM,Areas of deeper analysis,"The summary of the news ""Price Setting Concepts – an Explainer"" posted at 22-03-2019 12:21:00 PM is: The article provides an in-depth examination of the principles governing price setting and dispatch in the National Electricity Market (NEM), highlighting key concepts such as least-cost dispatch, marginal cost pricing, and the treatment of transmission losses. It explains the foundational process of bid stacking and its application in real-world scenarios, discussing factors like intra-regional and inter-regional loss adjustments, and the complexities of dynamic pricing when transmission constraints are present. The guide also elucidates how a single generating unit in one region can set prices in multiple regions due to interconnectedness, and it outlines principles for understanding spot prices and price-setting in interconnected electricity markets.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Long-term structural impacts. Its root cause is: Understanding of electricity market dynamics. Its accident scale is: Unknown. Its dates are: 22-03-2019. Its affected region is: Australia (NEM regions). Its affected key users are: Energy market analysts and participants. Its cause type is: Structural and educational insight. Its causes are: NEM price setting principles, least-cost dispatch, treatment of transmission losses, interconnector constraints, market operation insights."
A twenty year review of Marginal Loss Factors,Paul McArdle,11-03-2019 08:16:00 AM,Areas of deeper analysis,"The summary of the news ""A twenty year review of Marginal Loss Factors"" posted at 11-03-2019 08:16:00 AM is: The article discusses the Australian Energy Market Operator's (AEMO) recent draft release of Marginal Loss Factors (MLFs) and their significant impact on the financial outcomes for market participants in the National Electricity Market (NEM). It explains how MLFs have historically varied based on generator locations and grid connections, affecting the cost and competitiveness of electricity generation. There is a considerable social media response regarding these changes, with concerns around fairness and unexpected outcomes, particularly for wind and solar plants. The ongoing changes have been influenced by a range of factors including increased generation in electrically weak and remote areas, leading to declining MLFs. Adani Renewables has proposed rule changes to address these issues. The report emphasizes the importance of understanding MLFs within the context of the power system's physics and market dynamics.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Timeframe of the event impact on the electricity_market is: Ongoing and potentially long-term as updates are released annually and market dynamics evolve. Root_cause is: Changes in the generation mix and grid connections affecting MLFs and market financials. Accident scale is: Unknown. Dates (if different from the main date; if the same, repeat the same date) are: Mid-2018 (previous changes noted) and proposed rule changes in December 2018 and February 2019. Affected region is: National Electricity Market, Australia. Affected key users are: Electricity generators, particularly those in remote or congested areas of the grid. Cause type is: Structural and regulatory factors in the electricity market. Causes (a summarized list of cause events) are: Changes in generation locations, grid congestion, regulatory frameworks, market reactions to MLF adjustments."
