title,author,date,topic,classified_content
What Demand-Side Responses can we see in QLD’s heatwave of Tue 1st February and Wed 2nd February 2022?,Paul McArdle,18-04-2022 05:41:00 PM,2022-02 Summer Heatwave (mainly QLD),"The summary of the news ""What Demand-Side Responses can we see in QLD’s heatwave of Tue 1st February and Wed 2nd February 2022?"" posted at 18-04-2022 05:41:00 PM is: The article discusses the demand-side responses and market dynamics during Queensland's heatwave on 1st and 2nd February 2022. The period saw high spot prices, the dispatch of the Reserve Trader (RERT), and potential load shedding forecasts due to tight supply-demand conditions exacerbated by outages and low renewable output. Energy users, particularly large ones, were affected, leading to some demand response measures though not widespread negawatt registration in QLD. Despite this, the article notes a visible reduction in energy consumption, particularly in the Surat zone, contributing to managed demand and price stabilization. Its relevance level is: Level 1. Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Immediate to short-term impact. Its root_cause is: Queensland's heatwave and unexpected generator outages. Its accident scale is: Significant impact due to high prices and tight supply but no widespread catastrophic failure. Its dates are: 1st and 2nd February 2022. Its affected region is: Queensland, Australia. Its affected key users are: Large energy users and possibly residential sectors. Its cause type is: Environmental and operational factors. Its causes are: Heatwave exacerbating electricity demand, generator outages, low renewable energy output, and the implementation of demand response measures."
AEMO releases update to 2021 ESOO following earlier closure announcement for Eraring Power Station,Paul McArdle,14-04-2022 03:03:00 PM,2021 ESOO,"The summary of the news ""AEMO releases update to 2021 ESOO following earlier closure announcement for Eraring Power Station"" posted at 14-04-2022 03:03:00 PM is: The Australian Energy Market Operator (AEMO) has updated its 2021 Electricity Statement of Opportunities (ESOO) to reflect recent announcements regarding early closures of coal-fired power stations, particularly the Eraring Power Station slated for as early as 2025. The update incorporates new modeling to assess the impact on reliability forecasts and the integration of new generation and transmission projects. These changes are based on scenarios developed with stakeholders, suggesting that if anticipated investments proceed on schedule, reliability standards will be met for the 2025-26 period. The update underscores ongoing concerns about potential electricity shortages and increased blackout risks, demanding rapid infrastructure developments to ensure stability.; Its relevance level is: Level 1. Its category is: coal-fired policies. Its timeframe of the event impact on the electricity_market is: The closure plans are expected to impact the market by 2025-26. Its root_cause is: The announcement of potential early closures of coal-fired power stations, particularly Eraring Power Station. Its accident scale is: Unknown. Its dates are: The main date is 14-04-2022; Eraring's closure announcement was made on 17-02-2022. Its affected region is: Primarily NSW, with concerns also for Victoria and Queensland. Its affected key users are: Unknown. Its cause type is: Policy decision and market reaction. Its causes are: Early closure plans for Eraring and Bayswater Power Stations and the need for new generation and transmission projects to meet reliability standards."
Observation 8/22 from GenInsights21–what is the purpose of the ESOO (Electricity Statement of Opportunities)?,Paul McArdle,12-04-2022 02:33:00 PM,AEMO Electricity Statement of Opportunities,"The summary of the news ""Observation 8/22 from GenInsights21–what is the purpose of the ESOO (Electricity Statement of Opportunities)?"" posted at 12-04-2022 02:33:00 PM is: The article discusses the evolving role of the AEMO's Electricity Statement of Opportunities (ESOO) in Australia's National Electricity Market (NEM). Originally, the ESOO served as a reliable source of truth, outlining operational expectations in increasingly complex market conditions. The report now attempts to fulfill three distinct purposes: determining if AEMO should intervene in the market, acting as a statement of commercial opportunities, and analyzing the resilience of the NEM against high-impact, low-probability events. The author suggests that each objective requires its own dedicated report to improve effectiveness and prevent confusion. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: The evolving complexity in the National Electricity Market and its diverse challenges. Its accident scale is: Unknown. Its dates are: 12-04-2022 02:33:00 PM. Its affected region is: Australia. Its affected key users are: Energy sector participants, spectators, and commentators. Its cause type is: Market dynamics and policy evolution. Its causes are: Changes in energy market dynamics, policy considerations, and the need for enhanced market resilience reports due to increased complexity."
The Energy Transition – Grappling with the Challenges (recording of presentation on GenInsights21 to Smart Energy Council members and others),Paul McArdle,10-04-2022 04:22:00 PM,Conferences & Other Events,"The summary of the news ""The Energy Transition – Grappling with the Challenges (recording of presentation on GenInsights21 to Smart Energy Council members and others)"" posted at 10-04-2022 04:22:00 PM is: On April 5, 2022, Jonathon Dyson and another expert presented insights from the GenInsights21 report during a session with Smart Energy Council members and others, discussing challenges in the energy transition. The session, attended by several hundred people, covered key observations and data-driven insights, emphasizing developments in rooftop PV, market dynamics, storage, and generation capacity factors. The event was supported by the Smart Energy Council and sponsored by Solis. The full recording is available on Vimeo for further reference. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Ongoing, with insights applicable over the medium to long term. Its root cause is: Discussions on energy transition challenges and insights from the GenInsights21 report. Its accident scale is: Unknown. Its dates are: 10-04-2022. Its affected region is: Unknown, though likely relevant to regions covered by the report. Its affected key users are: Participants interested in energy policy and market dynamics. Its cause type is: Conference and presentation. Its causes are: Presentation of the GenInsights21 report findings, discussions on energy policy challenges, and industry developments."
"Ten hours of prices above $100/MWh overnight, across *all* regions",Paul McArdle,05-04-2022 07:41:00 AM,Autumn 2022 in the NEM,"The summary of the news ""Ten hours of prices above $100/MWh overnight, across *all* regions"" posted at 05-04-2022 07:41:00 AM is: The article reports unusually high electricity prices across all regions in the NEM, sustained over a ten-hour period, starting from the previous evening and carrying through to the early morning. Prices were notably around $300/MWh, whereas historically low prices were expected overnight. Contributing factors include consistently low wind production dropping below 1,000MW overnight. Its relevance level is: Level 2. Its category is: market reactions. Its timeframe of the event impact on the electricity_market is: Immediate, potentially affecting market prices for the short term. Its root_cause is: Low aggregate wind production. Its accident scale is: Unknown. Its dates are: 05-04-2022. Its affected region is: All regions in the NEM. Its affected key users are: Unknown. Its cause type is: Market and production dynamics. Its causes are: Elevated sustained electricity prices, low wind production, early morning timeframe."
"Price Volatility continues in QLD, on Monday 4th April 2022 … and spreads to all regions",Paul McArdle,04-04-2022 05:54:00 PM,Autumn 2022 in the NEM,"The summary of the news ""Price Volatility continues in QLD, on Monday 4th April 2022 … and spreads to all regions"" posted at 04-04-2022 05:54:00 PM is: The electricity prices in Queensland have seen extreme volatility with dispatch prices spiking to $9,500/MWh and earlier to $13,200/MWh on April 4, 2022, due to generator outages. This price instability spreads to all regions with elevated spot prices. The outages include significant coal unit outages at Callide and Gladstone and gas unit outages at Swanbank E and a short one at Darling Downs CCGT, leading to a Lack of Reserve (LOR1) condition forecast in Queensland for the afternoons of April 4 and 5. Its relevance level is: Level 1. Its category is: Generator failures. Its timeframe of the event impact on the electricity market is: Short-term, particularly affecting April 4 and 5, 2022. Its root cause is: Generator outages and reserve shortfall. Its accident scale is: Unknown. Its dates are: 04-04-2022. Its affected region is: Queensland, Australia and to an extent, all NEM regions. Its affected key users are: Energy producers and consumers in the affected regions. Its cause type is: Technical failure and outage. Its causes are: Generator outages at coal and gas units in Queensland and a forecast reserve shortfall condition."
"Run of price volatility in QLD on Friday evening, 1st April 2022",Paul McArdle,01-04-2022 08:00:00 PM,Autumn 2022 in the NEM,"The summary of the news ""Run of price volatility in QLD on Friday evening, 1st April 2022"" posted at 01-04-2022 08:00:00 PM is: The article highlights a significant occurrence of price volatility in the Queensland (QLD) electricity market on the evening of April 1st, 2022. Dispatch prices spiked to $1,000/MWh between 17:20 and 18:50, excluding specific intervals at 17:25 and 18:30. The cause of these spikes is not elaborated upon in the article. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term, affecting only the evening of April 1st, 2022. Its root_cause is: Unknown. Its accident scale is: N/A. Its dates (if different from the main date; if the same, repeat the same date) are: 01-04-2022. Its affected region is: Queensland (QLD). Its affected key users are: Unknown. Its cause type is: Unknown. Its causes (a summarized list of cause events) are: Price volatility with reasons not explicitly mentioned in the article."
Updated monthly statistics for NEM-wide wind production,Paul McArdle,01-04-2022 04:05:00 PM,Autumn 2022 in the NEM,"The summary of the news ""Updated monthly statistics for NEM-wide wind production"" posted at 01-04-2022 04:05:00 PM is: The article discusses updates on wind production statistics in the National Electricity Market (NEM) as of April 1, 2022. It highlights an increase in installed wind capacity, with new installations at Murra Warra Stage 2 and Port Augusta Wind Farms pushing the capacity close to 10,000 MW. Although the maximum output level has remained static since July 2021, there has been growth in monthly peak and average outputs from March 2021 to March 2022. The minimum levels have also shown a slight increase due to the growth in installed capacity. Generally, the monthly capacity factor is stabilizing around 30% across the NEM.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: The increase in installed wind capacity and operational dynamics of the NEM. Its accident scale is: Unknown. Its dates are: 01-04-2022. Its affected region is: National Electricity Market (NEM) in Australia. Its affected key users are: Unknown. Its cause type is: Installed capacity and production output changes in wind energy. Its causes are: Increase in wind farm installations and changes in wind production outputs."
A briefing on GenInsights21 for Smart Energy Council members,Paul McArdle,01-04-2022 03:42:00 PM,Announcements,"The summary of the news ""A briefing on GenInsights21 for Smart Energy Council members"" posted at 01-04-2022 03:42:00 PM is: The article announces a briefing on the GenInsights21 report aimed at members of the Smart Energy Council, focusing on the challenges presented by the Energy Transition. The report, released on December 15, 2021, has been gaining traction and a wide readership. The briefing is set to be an online event with hundreds already registered, indicating strong interest in the insights provided by the comprehensive 600-page document. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Sharing insights on energy transition challenges. Its accident scale is: Unknown. Its dates are: 01-04-2022. Its affected region is: Unknown. Its affected key users are: Smart Energy Council members and other interested stakeholders. Its cause type is: Information dissemination. Its causes are: Interest in GenInsights21 report, energy transition challenges."
1st April 2022 is the last hurrah for Liddell unit 3,Paul McArdle,01-04-2022 08:46:00 AM,Autumn 2022 in the NEM,"The summary of the news ""1st April 2022 is the last hurrah for Liddell unit 3"" posted at 01-04-2022 08:46:00 AM is: The article highlights the closure of Liddell unit 3, the first of the four units at the Liddell power station, marking a significant step in the shift away from coal-fired energy in Australia. AGL Energy, who operates the station, decided in May 2021 to retire the more problematic unit 3, while extending the operation of unit 4 for another year. The closure was registered by AEMO, albeit with minor data issues in some monitoring tools. The event underscores broader changes in energy policy as more coal units prepare to shut down in the coming years. Its relevance level is: Level 1 (Most Relevant). Its category is: Coal-fired policies. Its timeframe of the event impact on the electricity_market is: Immediate and short-term adjustment period. Its root_cause is: Closure of coal-fired unit. Its accident scale is: Unknown. Its dates are: 01-04-2022 08:46:00 AM. Its affected region is: New South Wales, Australia. Its affected key users are: Industrial and residential consumers in the grid covered by the Liddell station. Its cause type is: Policy-driven transition. Its causes are: Scheduled closure of Liddell unit 3 as part of a broader strategy to phase out coal power."
Simultaneous trip of Gladstone units 3 and 4 on Thursday 31st March 2022,Paul McArdle,31-03-2022 05:00:00 PM,Autumn 2022 in the NEM,"The summary of the news ""Simultaneous trip of Gladstone units 3 and 4 on Thursday 31st March 2022"" posted at 31-03-2022 05:00:00 PM is: On Thursday, 31st March 2022, Gladstone Power Station units 3 and 4 tripped simultaneously, impacting the 132kV line connected to the Boyne Smelter. This incident caused a brief period of price volatility in the electricity market, with prices spiking to $15,100/MWh, then dropping to $100.02 and subsequently rising to $1,000/MWh later in the evening. The Australian Energy Market Operator (AEMO) issued Market Notice 95668 regarding this non-credible contingency event but has not identified the root cause at this time. However, no load shedding was instructed, and no bulk electrical load disconnection was reported. Its relevance level is: Level 1. Its category is: Grid/system instability; Its timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Unknown. Its accident scale is: Unknown. Its dates is: 31-03-2022 05:00:00 PM. Its affected region is: Queensland region. Its affected key users is: Unknown. Its cause type is: Non-credible contingency event. Its causes is: Simultaneous trip of Gladstone units 3 and 4 and Calliope River – Gladstone PS 132 kV feeder 7375."
"AEMO Gas Statement of Opportunities (GSOO) flags possible short-term tightness, and longer-term challenges",Paul McArdle,29-03-2022 11:42:00 AM,AEMO Gas Statement of Opportunities (GSOO),"The summary of the news ""AEMO Gas Statement of Opportunities (GSOO) flags possible short-term tightness, and longer-term challenges"" posted at 29-03-2022 11:42:00 AM is: The AEMO's annual Gas Statement of Opportunities (GSOO) for 2022 highlights the uncertainty and potential challenges facing Australia's gas supply, emphasizing an increase in ""peakiness"" of gas demand and the need for flexible solutions. The implications include possible gas shortages by winter 2023, as media reports indicate concerns about a supply squeeze in southeastern Australia. These challenges relate to the variability and complexity within the National Electricity Market (NEM) prompted by external factors such as weather conditions.; Its relevance level is: Level 1 (Most Relevant). Its category is: Fuel supply issues. Its timeframe of the event impact on the electricity_market is: Short-term tightness in the coming year, with longer-term challenges anticipated after 2023. Its root_cause is: Increasing demand variability and uncertainty of gas requirements, partly influenced by weather conditions and the transition in energy supply dynamics. Its accident scale is: Unknown. Its dates are: 29-03-2022, with potential impact noted for winter 2023. Its affected region is: Southeast Australia. Its affected key users are: Unknown. Its cause type is: Market-related. Its causes (a summarized list of cause events) are: ""Peakiness"" in gas demand, uncertainty in gas requirement timing, potential influence of weather conditions on gas and solar generation dynamics."
The Generator Statistical Digest 2021 (GSD2021) is released,Paul McArdle,28-03-2022 07:07:00 AM,Announcements,"The summary of the news ""The Generator Statistical Digest 2021 (GSD2021) is released"" posted at 28-03-2022 07:07:00 AM is: The Generator Statistical Digest 2021 (GSD2021) has been released, providing an update to previous statistical reports and offering detailed insights into the operation of the electricity market throughout 2021. Produced by a collaboration between Greenview Strategic Consulting and Global-Roam Pty Ltd, the GSD2021 is designed to complement the comprehensive analytics of GenInsights21. The digest features comprehensive data for all DUIDs in the ENERGY market, utilizing a dual-page format for detailed year-over-year and annual review, as well as offering a bound hard copy and electronic PDF formats for users. Clients and interested parties are encouraged to place their orders for access; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Release of an updated statistical report. Its accident scale is: Unknown. Its dates are: 28-03-2022 07:07:00 AM. Its affected region is: Unknown. Its affected key users are: Researchers, analysts, and market participants interested in the electricity market. Its cause type is: Information dissemination. Its causes are: Release of detailed yearly and decadal electricity generation statistics impacting data-driven decision-making."
Swanbank E out until September 2022 with damaged Automatic Voltage Regulator (AVR),Paul McArdle,26-03-2022 08:20:00 PM,Autumn 2022 in the NEM,"The summary of the news ""Swanbank E out until September 2022 with damaged Automatic Voltage Regulator (AVR)"" posted at 26-03-2022 08:20:00 PM is: Swanbank E Power Station is expected to be out of service until September 2022 due to a damaged Automatic Voltage Regulator (AVR), causing delays in power generation in Queensland. CleanCo, the operator of the power station, has begun investigating the cause of this event and is assessing options to replace the AVR. The situation underscores concerns over grid stability, as past outages contributed to significant market volatility. The exact return-to-service date remains uncertain and contingent on infrastructure repairs. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Until September 2022. Its root_cause is: Damaged Automatic Voltage Regulator (AVR). Its accident scale is: Unknown. Its dates are: 26-03-2022, with the initial incident occurring on 20-12-2021. Its affected region is: Queensland, Australia. Its affected key users are: Unknown. Its cause type is: Mechanical failure. Its causes are: Trip on 20-12-2021, subsequent AVR damage causing prolonged outage."
“Rise of the Machines” – the increasing role of auto-bidding and self-forecasting in the modern-day NEM,Jonathon Dyson,25-03-2022 07:47:00 AM,Areas of deeper analysis,"The summary of the news ""“Rise of the Machines” – the increasing role of auto-bidding and self-forecasting in the modern-day NEM"" posted at 25-03-2022 07:47:00 AM is: The article discusses the growing integration and implications of auto-bidding and self-forecasting technologies in Australia's National Electricity Market (NEM). It highlights the benefits of these technologies in optimizing operations and addressing market challenges but also raises concerns about deliberate deviations in self-forecasting to manage the Causer Pays Factors. The importance of human oversight alongside automation is emphasized to ensure compliance and effective market participation.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity market is: Ongoing with gradual integration and improvements. Its root cause is: Technological advancements and market dynamics in the electricity trading sector. Its accident scale is: Unknown. Its dates are: 25-03-2022. Its affected region is: Australian National Electricity Market (NEM). Its affected key users are: Unknown, potentially affecting energy producers and consumers in the NEM. Its cause type is: System and operational integration issues. Its causes are: Introduction of auto-bidding and self-forecasting technologies, deliberate deviations in forecasting, potential revenue impacts caused by regulatory frameworks like the Causer Pays Factor."
AEMO published Addendum on the draft 2022 ISP,Paul McArdle,20-03-2022 03:44:00 PM,AEMO Integrated System Plan,"The summary of the news ""AEMO published Addendum on the draft 2022 ISP"" posted at 20-03-2022 03:44:00 PM is: The Australian Energy Market Operator (AEMO) released a 19-page addendum to the Draft 2022 Integrated System Plan (ISP), addressing concerns highlighted by the Australian Energy Regulator (AER). The addendum covers four key topics: the timing of thermal coal plant retirements, the decision rules for the Victoria-New South Wales Interconnector West and HumeLink, the timing of the Marinus Link, and the application of low gas price sensitivity across scenarios. The addendum clarifies that the assumed rate of coal plant closures relies on an anticipated carbon constraint, acknowledges potential changes impacting interconnector projects, and addresses the AER's queries about scenario assumptions. Submissions regarding this addendum are due by March 28, 2022. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Medium to long-term. Its root_cause is: AER's Transparency Review. Its accident scale is: Unknown. Its dates are: 20-03-2022. Its affected region is: Australia. Its affected key users are: Energy regulators and stakeholders in the Australian electricity market. Its cause type is: Policy and regulatory review. Its causes are: Concerns raised by the AER about assumptions and methods in the Draft 2022 ISP."
AEMO releases preliminary report into TAS Market Suspension on 1st March 2022,Paul McArdle,20-03-2022 01:15:00 PM,2022-03-01 TAS suspended (SCADA loss),"The summary of the news ""AEMO releases preliminary report into TAS Market Suspension on 1st March 2022"" posted at 20-03-2022 01:15:00 PM is: The Australian Energy Market Operator (AEMO) issued a preliminary report on the suspension of the Tasmanian electricity market on 1st March 2022 following the loss of SCADA systems due to damage to Telstra fibre cables linking Tasmania to the mainland. The market was suspended from 12:35 PM to 7:15 PM, though the power system remained secure with no loss of generation or load. The prices were set using market suspension schedule pricing during this period. Further analysis and a final report by AEMO are forthcoming. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Damage to both Telstra fibre cables linking Tasmania to the Australian mainland. Its accident scale is: Unknown. Its dates are: 01-03-2022. Its affected region is: Tasmania. Its affected key users are: Unknown. Its cause type is: Infrastructure failure. Its causes are: Damage to Telstra fibre cables, loss of SCADA systems, suspension of spot market in Tasmania."
AEMO released preliminary report into SA market suspension on 18th February 2022,Paul McArdle,20-03-2022 01:05:00 PM,2022-02-18 SA suspended (SCADA loss),"The summary of the news ""AEMO released preliminary report into SA market suspension on 18th February 2022"" posted at 20-03-2022 01:05:00 PM is: The Australian Energy Market Operator (AEMO) published a preliminary report concerning the market suspension in South Australia on 18 February 2022. This event occurred after Electranet experienced a significant loss of system visibility, with only 20% visibility reported. Despite this, the power system managed to remain secure, and no generation or load was lost. AEMO indicated that further analysis would be conducted, and a comprehensive final report would be delivered subsequently; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity market is: Immediate and ongoing analysis. Its root cause is: Loss of SCADA visibility. Its accident scale is: Regional. Its dates are: 18th February 2022. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Technical failure. Its causes are: SCADA system visibility loss, market suspension."
AEMO publishes report on RERT contracted on 1st and 2nd February 2022,Paul McArdle,20-03-2022 12:49:00 PM,2022-02 Summer Heatwave (mainly QLD),"The summary of the news ""AEMO publishes report on RERT contracted on 1st and 2nd February 2022"" posted at 20-03-2022 12:49:00 PM is: The article discusses the Australian Energy Market Operator (AEMO) report on the Reliability and Emergency Reserve Trader (RERT) contracted for 1st and 2nd February 2022 during a summer heatwave in Queensland. On 1st February 2022, 331MW of RERT was mobilized in Queensland, amounting to 1,448MWh with a total cost nearing $40 million, equating to an average cost of $27,450/MWh, surpassing the current Market Price Cap. Additionally, a minor RERT of 8MW was contracted on 2nd February 2022 in Queensland but was not dispatched. Furthermore, a substantial 256MW was contracted in New South Wales on 1st February 2022, which was also not dispatched. These interventions were a response to anticipated high electricity demand due to the heatwave. Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity market is: Short-term. Its root cause is: Summer heatwave leading to high demand. Its accident scale is: Unknown. Its dates are: 1st and 2nd February 2022. Its affected region is: Queensland and New South Wales. Its affected key users are: Unknown. Its cause type is: Environmental. Its causes are: Anticipated high electricity demand due to a summer heatwave."
AEMC Rule Determination on ‘Enhancing operational resilience in relation to indistinct events’,Paul McArdle,20-03-2022 12:23:00 PM,Market Reform,"The summary of the news ""AEMC Rule Determination on ‘Enhancing operational resilience in relation to indistinct events’"" posted on 20-03-2022 12:23:00 PM is: The Australian Energy Market Commission (AEMC) has made a rule determination to enhance operational resilience against indistinct events such as major storms, flooding, fires, and cyberattacks. The new rule aims to improve the operational tools available to the Australian Energy Market Operator (AEMO) for managing threats to power system security. While some parts of the rule have already commenced, others will take effect in the coming years, reflecting the urgency and complexity involved. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Beginning 9 March 2023, with further phases in 2024. Its root cause is: The need to address increasing threats from indistinct events to power system security. Its accident scale is: Unknown. Its dates are: 10 March 2022, 9 March 2023, and 3 June 2024. Its affected region is: National Electricity Market (Australia). Its affected key users are: Unknown. Its cause type is: Market reform/policy adaptation. Its causes are: Growing threat from unpredictable and uncertain events like storms, floods, fires, and cyberattacks."
"Prices spike in South Australia on Saturday evening, 19th March 2022 (State Election Day)",Paul McArdle,19-03-2022 06:32:00 PM,Autumn 2022 in the NEM,"The summary of the news ""Prices spike in South Australia on Saturday evening, 19th March 2022 (State Election Day)"" posted at 19-03-2022 06:32:00 PM is: The South Australian electricity market experienced price peaks exceeding $9,900/MWh on State Election Day, notably during the 18:15 dispatch interval. Contributing factors included high demand above 2,000 MW, fading solar energy in the evening, and minimal wind power, which led to reliance on gas-fired, liquid-fueled plants, and batteries. High imports from Victoria reached their capacity limit, and while the IRPM was healthy at 36%, insufficient market return likely intensified the price surge. The Australian Energy Market Operator (AEMO) forecasted a Low Reserve Condition at the LOR1 level and directed additional plant operations. This spike occurred as vote counting was ongoing in Adelaide, underscoring the significance of energy policy. Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its timeframe of the event impact on the electricity market is: Short-term, primarily affecting the evening of March 19, 2022. Its root_cause is: High electricity demand and limited renewable energy supply. Its accident scale is: Unknown. Its dates are: 19-03-2022. Its affected region is: South Australia. Its affected key users are: Electricity consumers in South Australia. Its cause type is: Market dynamics and energy supply constraints. Its causes are: High demand, reduced renewable generation, maximum import capacity from Victoria, and energy plant directives by AEMO."
First big price spike in QLD at 18:35 on Wednesday 9th March 2022,Paul McArdle,09-03-2022 07:05:00 PM,Autumn 2022 in the NEM,"The summary of the news ""First big price spike in QLD at 18:35 on Wednesday 9th March 2022"" posted at 09-03-2022 07:05:00 PM is: This news highlights a significant price spike in the Queensland (QLD) region, where electricity prices soared to $8,800/MWh during the 18:35 dispatch interval on March 9, 2022. The spike was primarily due to a 92MW increase in market demand at a time when solar and wind generation were minimal, and imports from New South Wales were constrained due to network issues. Additionally, outages at key power stations like Callide, Swanbank, Gladstone, and Mt Stuart contributed to the scarcity of supply. A constraint set relating to an outage on the Lismore SVC further restricted imports, exacerbating the situation.; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate, during the 18:35 dispatch interval. Its root_cause is: A combination of increased market demand and supply constraints. Its accident scale is: Regional. Its dates are: 09-03-2022. Its affected region is: Queensland (QLD), Australia. Its affected key users are: Electricity consumers in Queensland. Its cause type is: Multiple outages and import constraints. Its causes are: 1) Outage at Callide C4 unit, 2) Outage at Swanbank E unit, 3) Non-operation of two units at Gladstone, 4) Non-operation of one unit at Mt Stuart, 5) Low solar and wind production, 6) Limited imports from New South Wales due to constraint equations related to the Lismore SVC outage."
Queensland is back for round 2 – Wednesday 9th March 2022,Paul McArdle,09-03-2022 11:18:00 AM,Autumn 2022 in the NEM,"The summary of the news ""Queensland is back for round 2 – Wednesday 9th March 2022"" posted at 09-03-2022 11:18:00 AM is: The article reports a forecasted electricity reserve shortfall for Queensland on 9th March 2022, following a record electricity demand and pricing surge the previous day. The Australian Energy Market Operator (AEMO) issued several notices indicating a possible Lack of Reserve Level 1 (LOR1) condition due to forecast errors and variable weather conditions affecting supply and demand, especially with potential afternoon storms influencing air conditioning load and solar power generation. The predicted electricity demand is expected to strain available generation capacity as solar power decreases at sunset, leading to anticipated high electricity prices in the evening. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate to short-term (same day, 9th March 2022). Its root_cause is: Unanticipated high electricity demand coupled with weather uncertainties affecting supply and forecast inaccuracies. Its accident scale is: Unknown. Its dates are: 09-03-2022. Its affected region is: Queensland, Australia. Its affected key users are: Queensland electricity consumers, particularly during peak evening hours. Its cause type is: Operational challenges and weather-dependent forecasting difficulties. Its causes are: High actual electricity demand vs. forecast, uncertainties in weather affecting load and solar output, and inadequate generation capacity during peak demand times."
"Basslink goes offline, again",Dan Lee,09-03-2022 10:41:00 AM,Summer 2021-22 in the NEM,"The summary of the news ""Basslink goes offline, again"" posted at 09-03-2022 10:41:00 AM is: Basslink, the DC submarine cable interconnector between Tasmania (TAS) and Victoria (VIC), went offline shortly after 7:30 am on March 8, 2022, resulting in significant price differences between the two regions. Despite this, the Tasmanian Minister for Energy and Emissions Reduction, Guy Barnett, assured that there was no threat to the state's energy security due to acceptable storage levels. The cable was expected to resume operations by Friday. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its timeframe of the event impact on the electricity_market is: Short-term, until the cable is back online. Its root_cause is: A fault in the submarine cable. Its accident scale is: Unknown. Its dates are: 08-03-2022 (event occurrence date). Its affected region is: Tasmania (TAS) and Victoria (VIC). Its affected key users are: Unknown. Its cause type is: Technical failure. Its causes are: Fault in the Basslink DC submarine cable causing the interconnector to go offline."
Queensland scrapes through on Tuesday 8th March 2022 … with only 210MW spare capacity at the lowest point!,Paul McArdle,09-03-2022 12:55:00 AM,Autumn 2022 in the NEM,"The summary of the news ""Queensland scrapes through on Tuesday 8th March 2022 … with only 210MW spare capacity at the lowest point!"" posted at 09-03-2022 12:55:00 AM is: The article discusses the critical situation in Queensland on March 8, 2022, where electricity demand reached near-record levels, resulting in an extremely tight supply-demand balance. The Instantaneous Reserve Plant Margin (IRPM) fell to a critically low 2.1% during peak demand times, leading the Australian Energy Market Operator (AEMO) to issue an Actual Lack Of Reserve Level 2 (LOR2) alert. Contributing factors included the absence of several power generation units, notably Callide C4, Swanbank E, two Gladstone units, and a Mt Stuart unit. The constraints on the QNI interconnector limited the ability to import electricity from New South Wales, further exacerbating the situation. This event highlights ongoing challenges in managing the balance of supply and demand in the transition to renewable energy sources, especially given the complete unavailability of large solar and wind power during the timeframe of high demand. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate and short-term. Its root_cause is: High electricity demand coinciding with limited generation capacity and import constraints. Its accident scale is: Regional (Queensland). Its dates are: 08-03-2022. Its affected region is: Queensland. Its affected key users are: General electricity consumers in Queensland. Its cause type is: Combination of high demand and generation limitations. Its causes are: Near-record high electricity demand, absence of key power units, interconnector constraints, and lack of renewable energy contribution."
